iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
25700	0.983242	1.15353	0.733791	0.797789	0.699805	0.729192	0.61178	0.305226	0.4922	0.875993	0.342449	-2.05745	3.57881	-2.15381	0.165306	0.0791014	0.832877	-2.48077	3.28494	-1.2188	-1.68583	3.30413	-1.33514	-2.98792	3.63842	-1.71063	-1.99298	2.88998	-4.43275	-2.746804e+01	-3.349949e+02	-3.624630e+02
25800	1.24332	1.0163	0.612328	0.81404	0.594986	0.836898	0.727052	0.346078	0.483559	0.963432	0.624841	-1.62791	3.8424	-2.47829	0.263987	0.165856	1.5971	-2.52001	3.93329	-2.48103	-1.26672	4.22981	-2.24016	-2.29589	3.95828	-1.13592	-2.21832	3.90643	-3.32233	-2.498282e+01	-3.375836e+02	-3.625664e+02
25900	1.16566	1.08724	0.615902	0.657384	0.472631	0.970384	0.70356	0.476543	0.476445	0.917598	0.469936	-2.3228	4.05546	-1.86065	0.484022	0.16344	0.597797	-2.76018	4.33539	-2.45599	-1.55794	3.57827	-1.4207	-3.06269	4.46029	-2.1179	-1.52832	3.80415	-2.52358	-2.718898e+01	-3.369030e+02	-3.640920e+02
26000	0.885373	0.916143	0.611141	0.866097	0.530125	0.874052	0.740536	0.49725	0.324765	0.77744	0.706507	-2.13036	3.58249	-2.76487	0.125748	0.166853	1.4114	-2.77031	3.87697	-2.6737	-1.98881	3.23939	-2.23415	-1.73244	3.35384	-0.437512	-2.20362	2.94278	-4.40724	-2.438473e+01	-3.436251e+02	-3.680098e+02
26100	0.999899	0.959429	0.685196	0.473707	0.594779	0.787342	0.74227	0.393368	0.374173	0.639532	0.597876	-2.16811	3.49426	-2.26224	0.11725	0.177019	2.76238	-2.02198	3.36957	-1.17421	-1.85695	3.97724	-2.1722	-2.31812	4.11463	-1.40863	-2.52121	3.20821	-3.26621	-2.170884e+01	-3.417665e+02	-3.634753e+02
26200	0.984855	1.1061	0.520675	0.89832	0.429555	0.862904	0.531459	0.412085	0.368408	0.839958	0.739152	-1.7896	4.11398	-2.03129	0.160798	0.117368	2.38605	-2.41391	4.30161	-2.8907	-1.34556	4.4349	-2.4107	-1.83575	4.09772	-0.705753	-1.68768	4.26554	-4.34185	-2.171823e+01	-3.391828e+02	-3.609010e+02
26300	1.01859	1.08822	0.689036	0.678887	0.560951	0.801981	0.46844	0.519355	0.459637	0.914761	0.523117	-2.18124	2.83955	0.241615	0.323026	0.511696	0.907202	-2.22109	2.08383	-0.23367	-1.11345	2.8817	-0.548814	-2.45793	2.6932	-0.153398	-1.87483	1.96548	-0.43165	-2.912304e+01	-3.361142e+02	-3.652372e+02
26400	0.927278	1.06976	0.634012	0.774312	0.572403	0.71933	1.05167	0.306556	0.391564	0.95768	0.389392	-1.29004	1.89879	-0.206527	0.225407	0.258181	1.89818	-1.9468	1.50098	0.823394	-1.50207	3.20061	-1.29774	-2.21086	1.56932	1.06302	-1.38071	1.95113	-1.59823	-2.952840e+01	-3.352685e+02	-3.647969e+02
26500	1.01538	0.971026	0.585142	0.839084	0.474498	0.72572	0.67123	0.32497	0.613197	0.951631	0.542478	-2.05687	0.410792	1.45482	0.12595	0.184364	4.25039	-2.26324	0.814421	1.1682	-2.06224	0.438189	1.30558	-2.74482	0.784681	1.84247	-1.85507	-0.215249	-0.805642	-2.543150e+01	-3.384502e+02	-3.638817e+02
26600	1.07688	0.992034	0.709618	0.976043	0.575878	0.820261	0.688079	0.460235	0.634784	0.6006	0.698045	-1.60527	1.34404	1.15868	0.109755	0.0762949	1.47633	-1.86501	1.25471	0.658676	-1.60051	1.74743	-0.448247	-1.47928	1.39652	1.63065	-1.49976	1.27734	0.161554	-1.894278e+01	-3.396609e+02	-3.586037e+02
26700	1.02828	0.987882	0.680479	0.798155	0.609253	0.816937	1.14715	0.631775	0.354024	0.741285	0.54162	-1.87189	1.82001	-2.20507	0.0945952	0.172159	3.47186	-2.09854	1.92409	0.0118805	-1.40099	1.02747	1.12552	-2.1744	1.79833	0.786041	-1.54941	1.76334	-3.19562	-2.781561e+01	-3.366801e+02	-3.644957e+02
26800	0.860944	1.24969	0.61827	0.615914	0.47988	0.683142	0.728709	0.476263	0.440871	0.941933	0.412089	-2.01104	1.58055	0.6636	0.326127	0.0946521	2.53731	-2.37504	1.70473	0.451615	-1.90298	1.1991	0.401341	-1.84645	1.87197	0.877451	-1.79323	1.37424	0.274225	-2.216211e+01	-3.407582e+02	-3.629203e+02
26900	1.0894	1.00031	0.969126	0.759676	0.485124	0.712793	0.690454	0.682634	0.618005	0.673587	1.0386	-2.22022	2.73216	-0.909003	0.056057	0.0760964	1.97813	-2.32407	2.59809	-1.33781	-2.35466	2.56586	-2.20931	-2.33993	2.70577	-2.42855	-1.7712	2.22313	-1.14909	-2.175524e+01	-3.479397e+02	-3.696950e+02
27000	1.07382	1.02077	0.610405	0.721752	0.564509	0.850452	0.647009	0.299515	0.470537	0.920308	0.585499	-1.99361	4.11815	-2.82508	0.128926	0.100924	2.37439	-2.36733	3.88754	-1.81441	-1.49303	3.62029	-1.54212	-2.66849	4.14441	-1.52332	-1.91968	4.03101	-3.84241	-2.232007e+01	-3.327131e+02	-3.550332e+02
27100	0.990038	1.16053	0.727509	0.655794	0.953213	0.829397	0.586653	0.423802	0.555284	0.814052	0.498298	-1.85323	3.96442	-1.43345	0.573801	0.0457553	5.98023	-2.1015	4.18236	-2.1871	-1.52459	4.00933	-2.26305	-1.78926	3.94835	-0.984173	-1.57488	3.72677	-2.92764	-2.825791e+01	-3.391576e+02	-3.674155e+02
27200	1.03308	1.103	0.697483	0.847567	0.595697	0.808715	0.592099	0.352853	0.451903	0.770979	0.321146	-1.39885	4.55648	-1.9573	0.507196	0.213075	3.92975	-2.35832	4.52783	-2.39204	-1.66335	4.25818	-2.14439	-1.78198	4.3547	-2.0355	-2.05027	3.98329	-1.77059	-2.603681e+01	-3.397591e+02	-3.657959e+02
27300	0.850521	1.13952	0.60147	0.614149	0.609079	0.842628	0.611743	0.40126	0.567766	1.03108	0.308924	-2.47304	3.84231	-4.12242	0.290012	0.165032	3.17677	-2.34852	4.15789	-2.00908	-1.44482	3.81568	-1.38543	-2.84345	3.61639	-1.88776	-2.7619	4.17366	-2.76953	-2.594549e+01	-3.409387e+02	-3.668842e+02
27400	1.00913	0.976097	0.665267	0.546746	0.627264	0.868747	0.607121	0.370908	0.483669	0.910826	0.665366	-1.71678	4.12295	-3.10614	0.148771	0.2059	1.18683	-2.36685	4.5375	-2.85344	-1.72706	3.70773	-1.89025	-1.66235	4.27514	-1.57545	-1.45213	4.01432	-2.70752	-2.163724e+01	-3.375281e+02	-3.591653e+02
27500	1.06209	1.03497	0.556804	0.741387	0.507851	0.889259	0.751153	0.483066	0.500949	0.846158	0.290496	-1.76708	3.49479	-1.7905	0.108782	0.323366	6.23155	-2.09275	3.60004	-1.33482	-1.54043	2.66812	-1.0248	-1.86124	3.18996	-0.529625	-1.65065	2.87577	-3.3749	-2.656894e+01	-3.394938e+02	-3.660627e+02
27600	1.0159	1.17493	0.63418	0.909563	0.602932	0.931891	0.698204	0.245331	0.392933	1.02995	0.540304	-1.88693	4.28571	-1.68036	0.0893533	0.244343	3.42007	-2.26416	4.26678	-2.06525	-1.48544	3.58685	-1.35999	-1.85455	3.86032	-1.1218	-1.96362	4.01442	-4.15313	-2.342326e+01	-3.355909e+02	-3.590142e+02
27700	1.23707	1.14005	0.792503	0.574546	0.462141	1.01248	0.661346	0.265534	0.484445	1.05672	0.536847	-2.21724	3.54568	-4.51446	0.0733402	0.16206	8.44797	-1.84951	3.88686	-1.51944	-1.93734	3.24289	-1.68945	-1.99917	3.66939	-0.65223	-2.26502	3.98678	-2.8702	-2.515646e+01	-3.429022e+02	-3.680586e+02
27800	1.04335	1.09779	0.731215	0.85241	0.628999	0.951932	0.717972	0.366945	0.274961	0.871446	0.581863	-1.82252	3.87017	-2.04701	0.159474	0.141063	2.17697	-2.28543	3.85409	-1.89975	-1.70819	3.30402	-1.59112	-2.08082	3.70686	-0.401936	-1.86099	3.13499	-3.47687	-2.367008e+01	-3.360997e+02	-3.597698e+02
27900	1.08646	1.08478	0.708859	0.738193	0.635288	0.689249	0.606295	0.421617	0.508611	0.838805	0.685347	-2.94938	4.50892	-3.83943	0.501948	0.0631003	1.46637	-2.63909	4.5061	-3.23545	-2.08337	4.50727	-3.38303	-2.76205	4.42284	-3.59709	-1.36272	4.47858	-2.14263	-2.290495e+01	-3.377637e+02	-3.606687e+02
28000	1.03183	1.13267	0.704596	0.726199	0.599469	0.821553	0.96836	0.391955	0.333755	0.836716	0.4824	-1.87436	3.69039	-1.24998	0.284405	0.132687	1.2128	-2.08336	4.24898	-2.13702	-1.11321	3.42575	-0.970996	-2.21601	3.58932	-1.2087	-1.33376	4.12218	-1.73512	-2.385209e+01	-3.340968e+02	-3.579489e+02
28100	1.04686	0.986408	0.602741	0.510384	0.506075	0.963927	0.701788	0.59025	0.538578	1.00073	0.595014	-1.99964	3.55405	-3.41227	0.11496	0.0497721	8.44037	-2.09089	3.43353	-1.16178	-2.12557	3.78141	-2.18207	-1.50603	3.35377	-0.0684485	-2.11729	3.77785	-0.521514	-2.469868e+01	-3.409767e+02	-3.656754e+02
28200	1.26033	1.06552	0.659667	0.587956	0.530681	0.701335	0.794295	0.488915	0.67556	0.789919	0.743642	-1.80936	3.07518	3.23979	0.199101	0.0408428	17.6693	-1.96463	3.08558	-1.32314	-1.65166	3.20834	-1.08746	-2.32975	3.00816	-0.992742	-1.45429	2.82857	-2.15033	-3.056787e+01	-3.414270e+02	-3.719949e+02
28300	1.03712	1.05295	0.666999	0.655921	0.614031	0.796496	0.78327	0.900059	0.568971	0.959625	0.472343	-1.55357	3.01374	-1.64633	0.0784618	0.137888	2.93519	-2.10015	2.89158	-1.19645	-1.21923	3.14224	-0.720211	-1.97421	2.62778	0.27416	-1.86886	3.02193	-1.07674	-2.464890e+01	-3.395360e+02	-3.641849e+02
28400	1.01885	1.05859	0.835487	0.678467	0.736575	0.872386	0.664689	0.3914	0.475228	0.788252	0.568826	-2.30921	3.28928	-2.05572	1.31877	0.298689	1.68914	-2.47744	2.9631	-1.21769	-1.59528	2.49546	-0.484595	-2.52488	3.60339	-2.88283	-0.462927	4.10612	-3.77429	-3.643135e+01	-3.393226e+02	-3.757540e+02
28500	0.982755	1.10056	0.630739	0.634412	0.635178	0.731625	0.65931	0.291617	0.365773	0.763031	0.498657	-2.07114	2.68323	-0.653826	0.0947174	0.294425	1.25859	-2.03126	2.82424	-0.646853	-1.56498	2.71516	-0.579599	-2.32131	2.70689	0.114888	-1.67128	2.59719	-1.04892	-2.064751e+01	-3.329882e+02	-3.536357e+02
28600	1.03103	1.15472	0.670892	0.716256	0.527641	0.748176	0.601415	0.42175	0.395805	0.979758	0.615979	-2.37046	2.30246	0.831696	0.258996	0.0840301	1.58544	-2.04073	2.00877	0.286784	-1.25026	2.47643	0.00612711	-2.80122	2.6601	-0.970009	-2.86085	2.41687	-0.579406	-2.529735e+01	-3.374920e+02	-3.627894e+02
28700	1.10264	1.12347	0.714299	0.884257	0.540809	0.764679	0.711158	0.344432	0.670852	0.962364	0.94096	-2.44364	4.24311	-1.35631	0.076579	0.48692	2.43412	-2.19286	4.53447	-2.91402	-2.20338	3.85981	-2.73612	-2.17042	3.20658	-0.386331	-2.4761	3.16731	-2.79713	-2.719543e+01	-3.415248e+02	-3.687202e+02
28800	1.02603	0.990566	0.668574	0.764452	0.376545	0.664763	0.854239	0.447055	0.413226	0.775838	0.463978	-1.67756	4.20468	-1.80632	0.181342	0.142784	0.637186	-2.5888	3.53932	-1.77183	-1.66853	3.63871	-2.03015	-1.88019	4.43884	-1.01882	-1.75865	4.51433	-2.02598	-2.310426e+01	-3.426023e+02	-3.657066e+02
28900	0.920308	1.04201	0.67909	0.634612	0.547739	0.762808	0.987641	0.367573	0.423944	0.910032	0.557772	-2.17227	3.98216	-3.25427	0.229584	0.186213	2.33548	-2.12699	3.89263	-1.85198	-1.71299	4.27923	-2.87606	-2.72345	3.82126	-3.24479	-1.91176	3.93346	-3.49396	-2.194751e+01	-3.379338e+02	-3.598813e+02
29000	1.03867	1.03842	0.629178	0.891497	0.802839	0.702594	0.54544	0.329143	0.650462	0.935999	0.559698	-2.76186	4.4946	-1.86438	0.55747	0.334729	1.54664	-3.01582	3.89312	-2.72518	-2.21637	4.13777	-2.60136	-3.40699	4.07389	-2.27228	-2.06776	4.16898	-2.88477	-2.740104e+01	-3.433828e+02	-3.707838e+02
29100	1.06001	1.11082	0.701161	0.776103	0.543925	0.681506	1.13298	0.637496	0.393214	0.9838	0.627354	-1.6777	3.16699	0.0694935	0.105094	0.261466	2.95678	-1.9944	3.00616	-1.34525	-1.37685	3.33526	-1.21586	-1.86452	2.81136	-0.159691	-1.80135	2.94052	-2.14629	-2.475213e+01	-3.415049e+02	-3.662570e+02
29200	1.18271	0.944248	0.588836	0.698413	0.548224	0.833471	0.739961	0.410607	0.356596	1.04705	0.248862	-2.13587	2.63968	-1.90322	0.379377	1.50459	2.10627	-2.45236	4.12984	-1.90598	-1.67421	3.84574	-1.83954	-2.70869	4.02945	-1.98624	-1.49421	0.386517	-0.896951	-3.631600e+01	-3.381139e+02	-3.744299e+02
29300	1.11239	1.25739	0.663015	0.727077	0.739663	0.724222	0.759047	0.568916	0.63321	0.869153	0.602629	-1.69408	2.34193	-1.29341	0.39211	0.987561	0.86908	-2.65615	3.06787	-1.07927	-1.74837	3.60644	-1.63658	-3.01264	2.43829	-1.41914	-3.33326	1.3691	-0.69281	-3.908175e+01	-3.425782e+02	-3.816599e+02
29400	1.08541	1.02194	0.610355	0.831959	0.566942	0.865248	0.648529	0.318628	0.493979	0.756333	0.512238	-2.24343	2.78759	-2.6058	0.181458	0.207389	0.619171	-2.5569	3.11327	-1.88258	-1.46371	3.50489	-1.73086	-2.89484	2.32516	-0.605023	-1.73691	2.92967	-2.97164	-2.953588e+01	-3.354723e+02	-3.650082e+02
29500	1.05868	1.04104	0.760108	0.846405	0.617762	0.777926	1.05966	0.371111	0.41986	0.67075	0.605512	-1.89025	3.75144	-2.24019	0.0959265	0.146782	0.996235	-2.30793	3.67914	-1.69597	-1.52118	4.38964	-2.31356	-1.82014	4.24963	-0.998999	-1.67575	4.18603	-4.10178	-2.382388e+01	-3.349982e+02	-3.588221e+02
29600	1.07314	1.06804	0.798366	0.729208	0.547785	0.89198	0.884777	0.430038	0.474797	0.928263	0.558402	-1.68719	4.59106	-2.12694	0.106544	0.0907717	2.29156	-1.74048	4.55516	-2.32138	-1.61649	4.49101	-2.65672	-2.14243	4.57113	-1.34792	-1.73466	4.37242	-3.62304	-1.651387e+01	-3.363920e+02	-3.529059e+02
29700	1.05457	1.09588	0.717807	0.582442	0.51169	0.827407	0.882317	0.383852	0.704698	0.712761	0.516227	-1.96352	3.72186	-3.26064	0.192034	0.225352	2.06216	-2.63546	3.62632	-2.01121	-2.08431	4.01019	-3.30615	-2.21832	3.12019	-1.22922	-1.67112	3.26432	-4.52222	-2.492366e+01	-3.401697e+02	-3.650933e+02
29800	1.02065	1.14044	0.735645	0.609889	0.53207	0.80613	1.16036	0.313372	0.562108	0.919662	0.454007	-2.56772	3.03783	-2.56136	0.670472	0.0963147	1.5647	-2.8881	2.61474	-1.37699	-1.3432	3.52062	-1.54758	-3.20711	2.57014	-3.93191	-2.1852	3.2257	-2.57209	-2.939124e+01	-3.400102e+02	-3.694015e+02
29900	1.00968	1.09165	0.664704	0.755794	0.487832	0.782888	0.983106	0.537628	0.664536	0.860369	0.382193	-2.29223	3.59928	-1.7699	0.311473	0.115279	3.65213	-1.88352	3.53377	-1.46032	-1.84675	3.65881	-2.15037	-2.55041	4.559	-2.35189	-2.25651	3.32841	-2.70231	-2.789567e+01	-3.391775e+02	-3.670731e+02
30000	0.936692	1.05433	0.626012	0.745197	0.536428	0.69639	0.827725	0.439156	0.630857	0.956736	1.05596	-2.81705	3.84231	-2.55344	0.528659	0.862232	1.80198	-2.89193	3.39411	-1.74728	-2.26794	4.05243	-2.67578	-1.89917	3.02872	0.291943	-2.22851	2.63891	-2.55055	-3.574503e+01	-3.425407e+02	-3.782857e+02
30100	1.1127	1.20551	0.618114	0.864364	0.704895	0.815412	0.779256	0.276321	0.223375	1.101	0.456017	-1.95438	4.50595	-3.03371	0.356933	0.426439	5.88686	-1.98765	4.38078	-2.05165	-1.12797	4.46886	-2.09456	-2.90256	4.12959	-1.98973	-1.68646	4.46795	-4.07383	-2.884224e+01	-3.382114e+02	-3.670536e+02
30200	1.05972	1.07207	0.684595	0.577248	0.584739	0.85194	0.874002	0.322892	0.440262	0.690101	0.901058	-2.1149	4.22829	-3.28642	0.145382	0.097609	1.68963	-2.65608	4.5545	-2.96252	-1.86581	4.1569	-3.11724	-2.69173	3.97237	-4.46795	-1.85203	4.13453	-3.36825	-1.975921e+01	-3.390724e+02	-3.588316e+02
30300	1.11424	1.1735	0.617063	0.645166	0.534774	0.930691	0.662395	0.236968	0.504944	0.839403	0.509548	-1.87118	4.49953	-2.51544	0.0497703	0.116837	0.912206	-1.86559	4.20895	-1.81011	-1.54017	4.48932	-2.72497	-2.10145	4.03956	-1.94241	-2.09273	4.30977	-1.39567	-1.718652e+01	-3.413915e+02	-3.585780e+02
30400	1.12247	1.13417	0.652115	0.516778	0.723706	0.805788	1.06249	0.547308	0.528702	1.04496	0.620716	-1.90513	 3.51	-1.49613	0.036554	0.321217	2.64595	-1.79766	3.75944	-1.94377	-1.87409	3.08681	-1.38195	-1.88425	3.887	-0.704542	-1.67682	1.93341	0.269813	-2.831261e+01	-3.432981e+02	-3.716108e+02
30500	0.891536	1.05266	0.553381	0.796241	0.515574	0.783192	0.704245	0.324033	0.366993	0.80799	0.479375	-2.29787	4.16957	-3.3272	0.185405	0.168929	21.2859	-2.12524	4.24716	-2.21092	-1.81518	3.88848	-2.27113	-1.52359	3.65475	-0.365525	-1.60794	3.92608	-4.07174	-3.086177e+01	-3.361495e+02	-3.670113e+02
30600	0.825985	1.15815	0.726707	0.699345	0.519307	0.794735	0.621394	0.23791	0.375431	0.884587	0.658649	-2.03205	3.89167	-3.22925	0.208633	0.290463	2.47507	-2.11857	3.66631	-1.52988	-1.17953	3.79728	-1.46829	-2.40479	3.0941	-0.0379582	-2.64686	3.92334	-1.47206	-2.869048e+01	-3.428162e+02	-3.715067e+02
30700	0.976404	1.01513	0.592189	0.521386	0.430892	0.81248	0.598244	0.491624	0.358279	0.981963	0.543382	-2.28825	3.13345	-1.81239	0.199305	0.49095	3.76691	-2.32125	3.91457	-1.93354	-1.86448	3.40274	-1.78575	-2.77703	4.10337	-1.20254	-1.8804	1.94262	-2.17565	-2.967264e+01	-3.408053e+02	-3.704780e+02
30800	1.07268	1.04741	0.531293	0.907638	0.529122	0.715479	0.972585	0.403043	0.491792	0.71953	0.74254	-2.0851	2.73145	-2.81337	0.132633	0.0623879	2.85303	-2.17964	2.7281	-0.961043	-1.46807	2.85116	-0.811206	-1.81332	2.94513	0.292966	-1.65586	2.88602	-2.90249	-2.332238e+01	-3.370275e+02	-3.603499e+02
30900	0.926502	1.20305	0.691478	0.77836	0.599032	0.737121	0.736008	0.451682	0.766658	1.0952	0.633566	-1.96715	3.22424	-0.854463	0.223498	0.239199	1.86892	-2.31107	2.90075	-1.38324	-1.9888	3.03988	-1.18239	-2.11875	3.42042	-1.03243	-2.71798	3.84579	-1.09223	-2.533009e+01	-3.429224e+02	-3.682525e+02
31000	1.11142	1.19128	0.565082	0.867957	0.652464	0.821124	0.524177	0.290259	0.451068	0.84406	0.535619	-2.55898	3.02834	-0.712602	0.631764	0.340736	35.2956	-2.39707	3.03184	-0.658937	-1.49574	3.44687	-1.39607	-2.75453	2.77126	0.0456844	-2.15156	2.94831	-2.26302	-3.905891e+01	-3.412707e+02	-3.803296e+02
31100	0.928747	1.06297	0.58021	0.898885	0.597667	0.710877	0.918851	0.33657	0.406303	0.723067	0.598957	-2.02788	2.85777	-1.11855	0.342044	0.237829	1.61121	-2.47964	2.69005	-1.14052	-1.28451	3.68314	-1.45116	-2.01227	2.3166	0.168814	-1.83939	2.67476	-0.752794	-2.638796e+01	-3.368810e+02	-3.632689e+02
31200	1.07037	0.949297	0.678979	0.567316	0.522406	0.735913	0.772337	0.430146	0.382091	1.13734	0.451037	-1.96324	3.26494	-1.27825	0.0928039	0.0768267	2.74028	-2.17007	3.63952	-1.25696	-1.60613	3.51704	-1.279	-2.68079	3.20598	-1.4237	-1.85203	3.34955	-1.84329	-2.134150e+01	-3.379362e+02	-3.592777e+02
31300	1.06712	1.17688	0.644962	0.690542	0.586142	0.787386	0.523426	0.220284	0.482047	0.945264	0.67446	-2.40413	3.33727	-2.9911	0.373892	0.222844	3.0977	-1.90259	3.36176	-1.08722	-1.55929	2.92003	-0.945586	-3.09085	3.29553	-1.62423	-1.79346	4.29805	-4.31763	-3.021698e+01	-3.371920e+02	-3.674090e+02
31400	0.964437	1.04419	0.605866	0.758483	0.565512	0.786631	0.684329	0.490849	0.721058	0.766877	0.598629	-2.58546	3.19868	-3.21328	0.135542	0.333647	3.97951	-2.61245	3.25984	-2.40809	-2.30089	3.07231	-1.66484	-2.84781	2.65532	-4.53461	-2.50543	2.88064	-4.07332	-2.471599e+01	-3.405728e+02	-3.652888e+02
31500	1.00445	1.19742	0.64114	0.793063	0.865702	0.649259	0.73208	0.272839	0.624833	0.915958	0.486232	-2.41561	3.22372	-1.88359	0.552357	0.3576	8.91564	-2.5834	3.90003	-2.37097	-1.53187	4.27787	-2.12037	-3.33304	4.15412	-2.20531	-1.94816	3.23111	-3.13293	-3.754777e+01	-3.409072e+02	-3.784550e+02
31600	1.01934	1.19469	0.670047	0.470682	0.511936	0.720365	0.783407	0.395759	0.572362	0.752206	0.419421	-1.95561	4.09949	-3.44418	0.103049	0.139202	5.1397	-1.7798	3.96822	-1.79118	-1.59235	3.87574	-2.08424	-2.57944	3.88465	-2.24795	-1.63122	3.30978	-3.64796	-2.457294e+01	-3.398607e+02	-3.644336e+02
31700	1.08076	1.0551	0.613675	1.05846	0.543093	0.770026	0.82938	0.641923	0.457355	0.748238	0.724242	-2.13752	3.97873	-4.49669	0.0820805	0.356604	5.41686	-2.14248	4.33737	-2.64374	-1.99227	3.73405	-2.65345	-2.69685	3.12678	-1.05724	-1.89484	4.43755	-3.83326	-2.745280e+01	-3.387918e+02	-3.662446e+02
31800	1.18446	1.21102	0.857412	0.650859	0.800996	0.688976	0.677007	0.249046	0.311823	0.758921	0.868254	-1.3419	4.34253	-3.93114	0.235997	0.0689179	1.99721	-2.30268	3.96178	-2.1006	-1.23718	3.70773	-1.7196	-2.10267	4.50157	-2.20739	-1.18184	4.36721	-3.10079	-2.662093e+01	-3.463681e+02	-3.729891e+02
31900	1.06718	1.14933	0.673889	0.843032	0.762844	0.932183	0.88785	0.619815	0.720332	0.752535	0.705722	-2.26554	4.50968	-4.19016	0.278159	0.221725	2.52571	-2.68078	3.57414	-2.18979	-2.1797	4.16649	-2.96455	-2.89984	4.26339	-2.22712	-0.902795	4.02114	-3.44169	-2.979431e+01	-3.408223e+02	-3.706167e+02
32000	1.085	1.08752	0.598651	0.683153	0.770393	0.908282	1.02282	0.20512	0.518487	0.822803	0.381825	-2.44591	3.63712	-1.23855	0.443868	1.87565	1.19424	-2.61691	3.53784	-2.12812	-1.50393	3.19559	-1.1406	-3.21642	1.69632	-0.558909	-2.30059	2.45396	-2.9208	-3.657717e+01	-3.407835e+02	-3.773606e+02
32100	0.961946	1.23716	0.676793	0.894509	0.545825	1.00546	0.646699	0.466246	0.674847	0.843732	0.831529	-1.53123	4.38522	-3.40946	0.447827	0.263986	1.88579	-2.8338	4.14412	-2.35546	-2.05348	4.56664	-2.70892	-2.58754	3.50552	-2.71403	-0.81961	4.52864	-3.68861	-2.980144e+01	-3.437375e+02	-3.735390e+02
32200	1.10227	1.08259	0.639266	0.517365	0.626503	0.883033	0.808766	0.380814	0.307588	0.61477	0.572442	-1.85581	3.64998	-1.62882	0.225359	0.199971	5.81056	-2.21883	3.39553	-1.56793	-1.40206	3.40075	-1.42907	-2.28868	3.87153	-0.642612	-1.19869	3.5319	-2.36055	-2.627920e+01	-3.374625e+02	-3.637417e+02
32300	1.1174	0.965183	0.729865	0.55756	0.408287	0.657593	0.725277	0.473566	0.448142	0.723205	0.576188	-1.9958	2.52311	-1.49611	0.126064	0.727347	1.89541	-2.39239	3.22132	-1.70955	-1.92961	3.29246	-1.67176	-2.47282	3.50599	-0.794281	-1.56074	1.57242	-1.63866	-2.811687e+01	-3.403922e+02	-3.685091e+02
32400	1.04989	1.04811	0.644533	0.681467	0.593221	0.94953	0.959118	0.246508	0.365259	0.823217	0.541852	-2.12649	2.59779	-0.812056	0.245637	0.0594425	0.851113	-2.40834	2.67905	-0.721824	-1.69288	2.75217	-0.787714	-1.98489	3.07535	-0.0226331	-1.67521	3.17058	-0.846734	-2.335872e+01	-3.343446e+02	-3.577034e+02
32500	1.04751	1.25558	0.78125	0.731018	0.671446	1.03533	0.928938	0.241349	0.49505	1.00844	0.543525	-2.31822	2.52099	-0.0918279	0.226942	0.143652	2.01009	-2.31415	3.07725	-0.765582	-1.96922	2.41568	-0.694424	-2.43952	2.89967	-0.264795	-2.98586	 2.49	-0.155258	-2.363354e+01	-3.418621e+02	-3.654956e+02
32600	1.13779	1.08853	0.759855	0.710572	0.450993	0.832108	0.870758	0.224503	0.387302	1.0879	0.558798	-1.65745	3.55795	-1.65555	0.0536177	0.129676	1.17679	-1.76836	3.88908	-1.45227	-1.93537	3.84642	-2.48846	-1.8913	3.64702	-1.00108	-1.93345	2.70187	-4.54467	-2.471393e+01	-3.413058e+02	-3.660198e+02
32700	1.0865	1.18833	0.683878	0.5064	0.506438	0.753417	0.950584	0.841743	0.61324	0.909658	0.68849	-2.12951	3.54025	-4.28121	0.159544	0.108128	7.17667	-2.37873	3.48173	-1.65104	-2.3071	3.45714	-2.36525	-3.35134	3.07635	-2.81034	-2.11319	3.84607	-3.58172	-2.883238e+01	-3.434770e+02	-3.723094e+02
32800	1.0685	1.02599	0.678476	0.702777	0.552104	0.777758	0.818894	0.287947	0.288026	0.890685	0.466406	-1.74103	2.88683	-2.23647	0.556511	0.0353894	2.83677	-1.72451	2.56138	-0.290346	-1.49392	2.99751	-1.00634	-2.55793	2.93252	-0.979702	-0.798138	2.9564	-1.65588	-2.735026e+01	-3.402115e+02	-3.675618e+02
32900	0.978545	1.01896	0.623964	0.639169	0.487767	0.78483	0.761566	0.358877	0.450807	1.05446	0.629794	-2.01596	2.8403	-2.23772	0.185027	0.482356	2.85223	-1.91496	2.6648	-0.55612	-1.18507	3.3889	-1.26143	-2.90663	3.50767	-1.35728	-2.12625	1.29044	-3.47498	-3.283810e+01	-3.363056e+02	-3.691437e+02
