iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
11100	1.12021	1.04248	0.665924	0.810091	1.07046	0.562475	0.325529	0.539797	0.523929	0.925169	0.621664	-2.42025	0.541133	-0.782107	0.185024	0.268863	0.915704	-2.87359	0.244152	-0.20521	-2.3404	0.209068	-0.241229	-3.017	0.542722	0.801199	-1.80067	0.917851	-0.111794	-2.559064e+001	-3.482281e+002	-3.738187e+002
11150	1.07888	0.937544	0.632917	0.826439	1.15861	0.570828	0.814254	0.385842	0.577747	0.695908	0.798173	-2.20249	0.704927	0.261099	0.138759	0.0439084	1.30714	-1.92761	0.506252	1.03088	-1.65469	0.653335	0.213187	-2.26068	0.681261	2.09878	-2.37842	0.122476	1.42397	-2.458314e+001	-3.497761e+002	-3.743593e+002
11200	1.06177	1.2506	0.703388	0.579749	1.08122	0.536552	0.80029	0.732179	0.3431	0.837117	1.10883	-1.90463	1.0563	1.75998	0.139389	0.189363	1.85232	-1.89074	1.88954	-0.0322758	-1.66906	0.830144	1.05735	-1.83374	1.17833	2.08443	-1.75797	1.14949	1.15647	-2.353101e+001	-3.513660e+002	-3.748970e+002
11250	1.03008	1.04154	0.625293	0.785538	1.4609	0.629343	0.528327	0.341961	0.509297	0.851141	1.16563	-1.38342	1.53796	-0.203275	0.109522	0.185392	2.3062	-1.74793	1.1774	1.02087	-1.81591	0.955754	0.221719	-1.17467	1.0677	4.49887	-1.31524	1.62567	-0.652408	-2.851289e+001	-3.506842e+002	-3.791971e+002
11300	0.93443	0.999026	0.62865	0.608269	1.0059	0.673731	0.543988	0.437119	0.358267	1.23451	0.610213	-1.77092	1.28907	1.00516	0.0807056	0.112438	1.61494	-1.89179	1.41989	0.954404	-1.96181	1.41424	-0.4665	-2.00335	1.01834	1.84376	-1.90896	1.27885	0.917057	-1.777756e+001	-3.464526e+002	-3.642301e+002
11350	1.16711	1.16282	0.748359	0.788128	0.977414	0.646829	0.600743	0.288649	0.495039	0.844078	1.05624	-1.84082	0.371975	2.93584	0.197434	0.291744	1.75467	-2.41316	0.147695	1.85566	-1.64956	0.339051	1.73368	-2.34163	0.724662	1.52335	-1.42015	0.102911	1.20357	-2.662264e+001	-3.446475e+002	-3.712701e+002
11400	1.09851	1.1802	0.721811	0.710274	1.14955	0.723423	0.671028	0.380599	0.343366	0.923973	0.565519	-2.0612	0.419317	1.71511	0.0774197	0.0822555	3.08541	-2.51931	0.250209	1.77617	-2.00019	0.448795	0.449061	-2.31079	0.96414	1.6103	-2.08556	-0.283344	1.04935	-2.429027e+001	-3.445440e+002	-3.688343e+002
11450	1.11067	1.00695	0.522246	0.62984	0.876301	0.658747	0.715683	0.273965	0.765864	0.96622	0.750955	-2.26437	0.926708	-4.59496	0.098561	0.111831	3.61422	-2.69138	0.627884	0.521539	-2.39919	1.41069	-1.63726	-2.91671	1.44024	-4.57938	-2.03454	0.654212	-3.49554	-2.754921e+001	-3.516485e+002	-3.791977e+002
11500	0.875542	1.08001	0.632389	0.888261	1.03272	0.802636	0.782733	0.568526	0.45943	0.8371	0.492535	-1.89758	0.822026	-0.0072476	0.121902	0.0568196	1.54947	-1.87427	1.24472	0.979085	-2.24061	0.439679	0.0162787	-2.39607	1.58842	0.774189	-1.81627	0.898343	0.762024	-2.674421e+001	-3.460241e+002	-3.727683e+002
11550	0.901789	1.03239	0.758867	0.915834	0.98022	0.851583	0.534746	0.248843	0.40442	0.961078	0.875948	-1.55993	0.294389	1.5755	0.102521	0.12027	1.14004	-1.77889	0.382639	1.94822	-1.29711	0.151572	2.15133	-2.01638	0.57534	2.6614	-2.09527	-0.0478923	-0.188188	-2.217088e+001	-3.460059e+002	-3.681768e+002
11600	1.01077	1.11193	0.64926	0.682573	0.89426	0.596583	0.32317	1.01719	0.742072	0.593432	1.04519	-1.96777	0.0681352	2.59798	0.325295	0.0900106	2.13965	-1.31744	0.42947	1.52852	-0.816075	-0.287707	2.07049	-1.51523	0.065591	1.835	-1.86924	-0.0388548	2.53918	-2.587922e+001	-3.562881e+002	-3.821673e+002
11650	1.10707	1.05768	0.630181	0.759002	0.941785	0.778911	0.820931	0.473728	0.493974	0.705493	0.820863	-3.58087	-0.580295	-0.860572	0.742514	0.106527	5.07375	-3.07102	-0.251133	0.506678	-2.09883	-0.346625	0.835846	-2.91049	-0.942457	2.6899	-1.88359	-0.807816	-0.876183	-3.570415e+001	-3.441374e+002	-3.798415e+002
11700	1.09755	1.11156	0.669422	0.844711	0.947669	0.705536	0.48918	0.376857	0.468601	0.896912	0.848333	-1.90248	-0.307005	0.96888	0.184629	0.339836	0.92435	-2.04383	-0.0862352	1.62255	-2.2729	-0.702637	1.17993	-2.2727	-0.0971788	1.763	-1.68686	-0.146166	0.955251	-2.374318e+001	-3.459745e+002	-3.697176e+002
11750	1.0084	1.12881	0.781161	0.669175	0.974408	0.738832	0.71838	0.383397	0.544517	0.909458	0.45412	-2.14396	-1.19058	2.7601	0.0891327	0.0777936	3.11241	-2.38488	-1.19789	3.36265	-2.43536	-1.19651	1.62732	-2.3487	-1.25213	2.66859	-1.63379	-1.41612	2.51166	-2.008898e+001	-3.459238e+002	-3.660127e+002
11800	1.18788	1.17073	0.666273	0.726119	1.03368	0.831381	0.442987	0.428451	0.455686	0.694847	0.904748	-1.90446	-1.04669	4.07835	0.14005	0.0980177	2.95078	-2.11049	-1.37803	3.4907	-1.79087	-1.19286	2.20968	-1.86886	-1.34135	3.95456	-1.81487	-1.37789	2.5906	-2.008468e+001	-3.450489e+002	-3.651336e+002
11850	1.00339	0.904545	0.624397	0.669714	0.858168	0.629099	0.802321	0.309212	0.341213	0.702048	0.838138	-1.67787	-0.221494	2.31814	0.365779	0.515061	6.49314	-2.2242	0.339444	1.87449	-1.19698	-0.299345	2.28106	-2.59336	-0.369543	3.06457	-1.69583	-0.144509	-1.72917	-3.364215e+001	-3.474295e+002	-3.810717e+002
11900	0.990473	1.30974	0.782661	0.718773	0.946832	0.881656	0.535681	0.282011	0.736319	0.734866	0.998841	-2.32473	-0.600485	-1.28719	0.123618	0.583094	4.66032	-2.38164	0.0959863	0.476432	-2.44619	0.17272	-0.46686	-2.61272	-1.49363	-0.901364	-2.62566	-1.38034	-2.09461	-3.078164e+001	-3.571451e+002	-3.879267e+002
11950	1.02887	1.15874	0.679934	0.639696	1.01279	0.552723	0.464972	0.332725	0.637748	0.892271	0.888465	-2.29613	0.0293113	0.389553	0.0640727	0.269092	1.73705	-2.40745	0.12928	0.952047	-2.57	-0.889568	0.10326	-2.60082	-0.529285	1.37678	-2.31609	-0.541204	0.15809	-2.354532e+001	-3.490722e+002	-3.726175e+002
12000	0.975011	1.07596	0.620524	0.554201	0.832204	0.640298	0.432698	0.617371	0.798981	0.815838	1.23859	-2.44943	-1.69683	-2.8378	0.700195	0.19077	2.48233	-1.98466	-1.74668	-0.364886	-2.45304	-2.4584	-3.15293	-3.28571	-2.553	-2.41159	-1.93684	-1.88398	-2.52693	-3.249005e+001	-3.551757e+002	-3.876657e+002
12050	0.854109	1.05739	0.704466	0.736428	0.964849	0.740625	0.46178	0.736641	0.462357	0.935781	1.55947	-2.52136	0.277626	-1.67696	0.387881	0.240795	1.44106	-2.92185	-0.00200437	-2.27868	-2.2639	0.788158	-3.21593	-2.41534	-0.0302338	-2.05362	-1.20363	-0.901602	-2.92203	-3.255889e+001	-3.579036e+002	-3.904625e+002
12100	1.04835	1.10911	0.573987	0.851363	1.18688	0.837907	0.489384	0.410716	0.741755	0.789805	1.06896	-1.81341	0.283936	-0.776793	0.187543	0.15426	2.6917	-2.27105	-0.901621	2.28152	-1.8369	0.601816	0.189716	-2.31573	-0.0768459	-0.425743	-1.80821	0.0279686	0.118312	-3.053875e+001	-3.486570e+002	-3.791957e+002
12150	1.12295	1.05891	0.743279	0.703344	0.988295	0.617652	0.400127	0.540924	0.572043	0.776834	0.961147	-2.0272	0.18796	1.74233	0.306945	0.234162	2.19244	-2.7578	0.131332	1.77687	-1.84481	-0.204426	0.215238	-1.90788	0.566342	2.15638	-1.45502	-0.0383409	-0.218652	-2.739592e+001	-3.459440e+002	-3.733399e+002
12200	1.04175	1.07157	0.5428	0.846313	0.994678	0.58288	0.589393	0.43935	0.76516	0.832804	0.885555	-2.09826	0.9106	0.899883	0.0831168	0.190827	1.26366	-1.94832	0.688963	0.928328	-1.82639	1.77551	-1.28272	-2.37691	0.812522	2.01879	-1.93987	1.33038	0.349602	-2.420575e+001	-3.472855e+002	-3.714913e+002
12250	1.08656	1.14374	0.781354	0.927285	1.06951	0.694685	0.482444	0.38425	0.740009	0.688203	0.885963	-1.86715	0.492444	0.111009	0.189935	0.327937	1.21729	-2.2666	1.57847	-0.0738428	-1.95474	0.0378168	0.0620416	-1.92415	0.579968	-0.732042	-1.76525	0.898025	-1.56154	-2.683139e+001	-3.482980e+002	-3.751294e+002
12300	1.08109	1.07469	0.608649	0.905678	1.03555	0.767188	0.582256	0.436973	0.586717	0.854403	0.886959	-2.18812	1.06278	1.27182	0.181378	0.0869457	1.0128	-2.40922	1.50514	0.144311	-2.32234	0.770522	-0.307216	-2.33103	1.14295	1.69257	-1.78361	0.557096	0.757784	-2.381325e+001	-3.432570e+002	-3.670703e+002
12350	1.1526	1.09942	0.78729	0.789579	1.11729	0.729836	0.707127	0.453654	0.857022	0.632967	0.877141	-2.52797	1.83613	-4.4336	0.368903	0.385312	9.87985	-2.76468	1.29657	-4.11218	-2.04347	1.70939	-0.370675	-3.39415	1.89594	-3.61217	-1.8798	2.02397	-1.79099	-3.490723e+001	-3.499539e+002	-3.848611e+002
12400	1.15901	0.909189	0.593964	0.862895	1.04044	0.695226	0.574448	0.398153	0.355363	0.734392	0.897644	-2.28912	1.4985	-0.896424	0.458206	0.0894944	6.52403	-2.81051	1.62134	-0.866905	-2.08379	1.29626	-0.865556	-3.27769	1.31033	0.974844	-1.49301	1.28512	-0.672534	-2.915990e+001	-3.489452e+002	-3.781051e+002
12450	1.08758	1.04057	0.724522	0.925331	0.778336	0.664809	0.501961	0.490442	0.683156	1.00941	0.713087	-2.68004	1.39728	-0.661663	0.0896705	0.169842	2.63811	-2.54293	1.3542	-0.0674301	-2.12349	1.03734	-1.09243	-2.89931	1.86618	0.573348	-2.54381	1.03014	-3.12945	-2.468764e+001	-3.499749e+002	-3.746626e+002
12500	0.992896	1.13667	0.683829	0.931772	1.20552	0.7218	0.582683	0.55892	0.571764	0.999358	0.873891	-1.32239	1.91273	-3.95061	0.405754	0.958275	11.46	-2.03047	0.372559	1.91184	-1.98096	2.27908	-1.43946	-2.90119	3.37789	-1.70928	-1.93162	1.65756	-0.682732	-4.668352e+001	-3.457966e+002	-3.924801e+002
12550	0.940216	0.956878	0.806258	0.778974	0.823397	0.635036	0.751963	0.49023	0.523116	0.593753	0.768476	-1.75911	2.31198	0.340244	0.1458	0.153476	1.37919	-2.61206	1.43937	-0.187602	-2.02015	2.29769	-1.87924	-1.86286	2.20031	-0.0790031	-1.69372	2.4644	-0.645135	-2.581690e+001	-3.506365e+002	-3.764534e+002
12600	1.00575	1.07693	0.75073	0.639972	0.86325	0.756643	0.398051	0.405548	0.383758	1.04464	0.669906	-2.78971	1.25714	0.00444173	0.21151	0.0465518	2.1789	-2.43815	1.21993	0.708103	-1.97765	1.36318	-0.441851	-2.88645	1.12878	-0.0957046	-1.92131	 1.37	-0.198336	-2.260982e+001	-3.458175e+002	-3.684273e+002
12650	1.0804	1.28575	0.774004	0.903665	1.20304	0.797066	0.653368	0.560866	0.441067	0.738806	0.819033	-2.51968	0.812177	-0.782479	0.119049	0.188969	1.79145	-2.79567	1.16615	-0.12801	-2.21325	1.20407	-1.53045	-2.08549	1.06556	1.1962	-2.03719	0.587701	0.534482	-2.542591e+001	-3.504041e+002	-3.758300e+002
12700	1.03252	0.960466	0.564435	1.10037	0.896397	0.64597	0.656818	0.336035	0.378393	0.879609	0.819728	-2.12054	0.430817	-0.341086	0.292609	0.235038	3.34193	-2.62198	0.393767	1.02414	-1.79798	0.27074	0.73723	-2.56762	0.289455	2.55238	-1.74934	0.937845	0.282564	-2.811770e+001	-3.471035e+002	-3.752212e+002
12750	0.991943	1.19209	0.621269	0.850178	1.11228	0.817028	0.474377	0.482864	0.53369	0.674729	1.03927	-1.65724	-1.22033	4.15223	0.425121	0.293599	7.35224	-2.31907	-1.27334	2.61224	-1.74767	-1.68358	2.41801	-2.86925	-2.14929	2.26075	-1.41612	-0.788657	1.60304	-3.449848e+001	-3.453154e+002	-3.798139e+002
12800	0.95315	1.18798	0.714452	0.777848	1.04708	0.74737	0.44833	0.409668	0.556284	0.890961	0.629292	-2.34754	-1.09599	2.54961	0.323107	0.0852158	4.19893	-2.83846	-1.06215	2.76584	-2.30742	-0.839365	1.64527	-2.86335	-0.915166	2.6012	-1.52271	-1.13783	2.7165	-2.502596e+001	-3.446292e+002	-3.696552e+002
12850	1.13349	1.04872	0.597859	0.818083	1.22519	0.680486	0.498674	0.260277	0.56667	0.804687	0.890367	-2.26307	-1.21489	3.29642	0.171011	0.0853752	1.94971	-2.14392	-0.947866	2.80907	-1.92963	-1.59159	2.29138	-2.14486	-0.969493	3.523	-1.53977	-1.66332	3.79851	-2.229005e+001	-3.454554e+002	-3.677454e+002
12900	0.932471	0.983408	0.545163	0.827116	0.860364	0.735133	0.540225	0.242741	0.515837	0.850805	0.533144	-2.05183	-0.290422	2.20892	0.131405	0.215101	2.18212	-2.35176	-0.483161	2.42515	-2.04313	-0.00694387	0.393036	-2.27635	-0.0419461	2.26193	-1.43107	0.0653137	1.27427	-2.237744e+001	-3.466966e+002	-3.690740e+002
12950	1.01648	1.13111	0.702007	0.720322	1.0625	0.615895	0.466869	0.407325	0.636428	0.963824	1.13435	-3.0171	-0.0287778	-0.178777	0.363615	0.109567	3.6048	-2.6661	0.16275	1.50721	-1.98882	-0.0947215	0.907028	-3.24834	-0.141266	2.66845	-2.73673	0.21372	-1.6782	-2.841315e+001	-3.470393e+002	-3.754524e+002
13000	1.09199	1.01958	0.839279	0.800871	0.951544	0.641725	0.503891	0.669919	0.581539	0.697262	0.790741	-2.07454	-1.233	0.787203	0.175433	0.116027	3.0573	-2.79158	-1.05581	0.569388	-2.07676	-1.26169	1.40779	-2.5711	-1.04208	-2.25865	-1.39388	-1.41313	0.811958	-2.621730e+001	-3.473599e+002	-3.735772e+002
13050	0.959475	0.954124	0.680679	0.798311	0.986051	0.556533	0.433641	0.525973	0.637687	0.674884	0.898502	-2.61889	-1.47418	0.112593	0.157963	0.0764367	2.01552	-2.64253	-1.52621	0.446198	-1.89344	-0.799476	-0.039477	-2.54549	-1.7404	0.479359	-2.04142	-1.59392	-0.725531	-2.408472e+001	-3.500719e+002	-3.741566e+002
13100	1.02682	1.11701	0.486989	0.784698	1.05224	0.650452	0.404797	0.494638	0.663771	0.836946	0.825939	-2.32643	-1.83184	-4.10248	0.108377	0.142469	2.59177	-2.52268	-2.0848	-4.58863	-2.48243	-1.37112	-3.84981	-2.45957	-2.4622	-4.34495	-2.61249	-1.87127	-3.69847	-2.008441e+001	-3.533915e+002	-3.734759e+002
13150	1.0211	1.04912	0.746081	0.530791	1.29645	0.545766	0.436024	0.870999	0.696512	0.948083	0.998478	-2.30259	-1.92466	-4.03454	0.0946843	0.33751	1.14323	-2.50846	-2.86762	-1.97561	-2.27386	-1.05605	-3.10902	-2.30469	-2.3953	-2.69287	-1.83376	-1.78501	-3.96158	-2.667016e+001	-3.566874e+002	-3.833575e+002
13200	1.05347	1.1902	0.63215	0.461441	1.07686	0.773625	0.532494	0.749132	0.482478	0.6938	0.954414	-2.52921	-2.52988	-4.08491	0.18705	0.134955	3.3102	-2.83826	-3.17533	-3.73879	-1.94486	-2.43658	-0.506186	-2.96619	-2.71168	-2.86831	-2.29548	-2.79776	-3.87634	-2.547008e+001	-3.523036e+002	-3.777737e+002
13250	1.05092	1.08598	0.715447	0.86081	1.02378	0.938121	0.506233	0.673547	0.789408	1.02935	0.884929	-3.17041	-1.20545	2.07007	0.102754	0.104838	8.24061	-2.96417	-1.15728	-0.882575	-3.01148	-0.609702	1.17175	-2.8938	-1.15096	2.58365	-2.64487	-1.22874	2.2319	-2.783538e+001	-3.533082e+002	-3.811436e+002
13300	1.08019	1.08055	0.753138	0.67158	1.1427	0.629367	0.502599	0.295116	0.526072	0.984572	1.0159	-1.92818	-1.71326	3.55005	0.0542056	0.321719	11.9362	-1.80583	-0.848886	3.11054	-1.75879	-2.0172	2.38946	-1.99342	-1.32364	3.63625	-1.93683	-1.79314	2.09185	-2.792660e+001	-3.470458e+002	-3.749724e+002
13350	1.06893	1.08591	0.983821	0.760716	1.13236	0.700692	0.525257	0.635067	0.677335	0.812769	0.433909	-3.05763	0.104065	-0.327309	0.0841286	0.109837	8.75152	-2.86406	0.238713	1.56921	-2.88891	0.257642	-0.0381601	-3.34545	0.409004	-0.570148	-3.40211	0.382267	-0.788628	-2.552972e+001	-3.523425e+002	-3.778722e+002
13400	0.879101	1.12808	0.552486	0.556821	1.02764	0.692968	0.556882	0.543093	0.363937	0.76986	0.923455	-1.76671	-0.744614	1.99349	0.292377	0.0510105	0.663324	-2.6806	-0.67105	2.19122	-1.75399	-0.948108	2.42104	-2.04898	-0.275034	3.24535	-1.67828	-0.768298	0.969488	-2.500765e+001	-3.450341e+002	-3.700417e+002
13450	0.855607	0.971016	0.752093	0.474772	1.02858	0.766521	0.444189	0.337884	0.669236	0.982037	0.738793	-2.31718	0.967679	-1.54672	0.12809	0.270742	2.46351	-2.21093	0.441271	1.39028	-2.19869	1.19897	-0.972361	-2.89515	1.77406	-4.01098	-1.43878	0.707784	1.70749	-3.232540e+001	-3.512674e+002	-3.835928e+002
13500	0.92258	1.12458	0.791819	0.661048	1.0263	0.723647	0.472544	0.40459	0.596176	0.933566	0.637449	-2.01714	1.18686	-1.21442	0.337691	0.535126	1.85392	-2.58265	3.14006	-1.6194	-1.44131	1.62287	0.457755	-2.2079	1.17246	1.50553	-1.76107	1.60251	-4.55077	-3.789831e+001	-3.451381e+002	-3.830364e+002
13550	0.921597	0.893821	0.636187	0.762108	0.912923	0.512278	0.990368	0.257397	0.452085	0.844276	0.953176	-2.54148	1.62975	-1.16526	0.110563	0.286377	2.52323	-2.88673	0.863915	-3.26801	-2.08128	0.756851	0.376305	-2.83085	2.5136	-1.93526	-1.96164	1.31164	-0.670493	-2.956127e+001	-3.563324e+002	-3.858936e+002
13600	1.06603	1.03698	0.573943	0.806783	1.0108	0.772796	0.50278	0.489756	0.636391	0.964051	0.826538	-2.59023	4.41941	-2.07176	0.631548	0.22623	1.87241	-2.23734	4.3891	-2.96998	-1.95057	3.07776	-3.03531	-2.72582	4.28617	-2.33981	-1.042	3.91845	-2.02432	-3.241946e+001	-3.449292e+002	-3.773487e+002
13650	0.97757	1.08368	0.666585	0.800799	1.09789	0.608594	0.505512	0.824507	0.436075	1.00818	0.852006	-2.17042	4.53614	-2.62727	0.111506	0.597262	3.37421	-2.31205	3.56539	-1.99972	-1.81438	3.29838	-1.87922	-3.07301	2.66994	-1.33674	-2.18342	3.92449	-4.14061	-3.361640e+001	-3.464488e+002	-3.800652e+002
13700	1.07028	1.14624	0.676291	0.815543	1.03448	0.908281	0.737675	0.415472	0.615334	0.871081	0.494617	-2.83521	3.37367	-0.956095	0.364676	0.0727347	2.70793	-2.03999	3.36731	-1.09113	-2.12341	3.30073	-2.94437	-3.49738	3.42305	-3.07704	-1.44749	3.23806	-2.94636	-2.967709e+001	-3.452017e+002	-3.748788e+002
13750	1.11308	1.08334	0.74411	0.776132	0.959314	0.706909	0.45672	0.400541	0.351565	1.05554	0.79101	-2.10688	3.48487	-2.55696	0.122074	0.30558	4.79807	-2.05072	3.12217	-1.26621	-1.42837	3.40271	-1.21759	-2.33492	4.54101	-1.82319	-1.49443	3.9774	-1.10269	-3.003570e+001	-3.445926e+002	-3.746283e+002
13800	1.00028	1.0116	0.739641	0.556897	0.929351	0.623028	0.543689	0.482192	0.546976	0.587763	0.970982	-1.6356	3.20464	-1.22358	0.7564	0.231789	2.62278	-2.28752	3.24056	-1.55388	-1.63142	3.98008	-2.01476	-3.24728	2.64626	-1.52884	-1.36348	2.96644	-1.56202	-3.214653e+001	-3.461062e+002	-3.782527e+002
13850	1.12834	1.14901	0.627088	1.03731	0.919944	0.784209	0.80908	0.339781	0.741415	0.850839	0.599907	-2.44646	3.50598	-2.28432	0.324185	0.183108	0.989159	-3.06543	3.47673	-2.13227	-2.05448	3.16799	-2.27009	-2.85433	3.15217	-1.26293	-2.62817	3.72006	-2.82862	-2.486987e+001	-3.511759e+002	-3.760458e+002
13900	 1.07	1.02791	0.756536	0.587551	1.15543	0.787618	0.43286	0.445445	0.477039	0.746685	0.728632	-2.6348	3.39806	-4.22552	0.106523	0.227742	3.05349	-2.57307	4.02491	-2.2624	-2.20532	4.09251	-3.65653	-2.87308	3.15255	-4.44715	-2.29603	3.97133	-4.57871	-2.373312e+001	-3.454182e+002	-3.691513e+002
13950	1.07527	1.17827	0.644011	0.784837	1.11425	0.64757	0.545242	0.269799	0.596052	1.02102	0.736775	-2.1909	4.51607	-2.9289	0.187783	0.136711	1.38074	-2.2202	4.31857	-2.28253	-1.90889	4.09691	-3.61556	-1.72021	4.2945	-2.29469	-1.95884	4.10375	-3.39693	-1.947400e+001	-3.463526e+002	-3.658266e+002
14000	1.0448	1.06966	0.684974	1.07512	1.01289	0.68912	0.763501	0.336759	0.611447	0.871978	0.730254	-2.44671	3.90524	-2.62389	0.342596	0.127977	5.27936	-2.24823	4.31489	-2.64298	-1.68101	3.56888	-1.72447	-2.29315	4.12997	-2.62728	-2.04612	4.01519	-2.48495	-2.763770e+001	-3.473205e+002	-3.749582e+002
14050	0.876617	1.02715	0.831461	0.730457	0.939946	0.609502	0.613041	0.358982	0.522366	0.740139	0.770799	-1.92197	4.11501	-2.55847	0.150375	0.077541	6.00679	-2.55747	4.46491	-2.83301	-2.09087	4.22423	-3.95316	-1.95179	4.3758	-1.38896	-1.83923	4.01243	-3.83404	-2.352327e+001	-3.447074e+002	-3.682307e+002
14100	1.07581	1.17543	0.644516	0.602912	1.13083	0.711783	0.480378	0.735755	0.843488	1.07584	0.737128	-2.32117	3.89299	-1.82312	0.183336	0.195763	1.35025	-2.41863	3.22938	-1.43951	-2.71333	3.59678	-2.84476	-2.29605	4.3764	-1.84921	-1.67318	3.51003	-2.72442	-2.538509e+001	-3.506109e+002	-3.759960e+002
14150	1.11848	1.12577	0.709397	0.772839	1.05443	0.632752	0.473232	0.378767	0.543569	0.618514	0.523615	-2.24261	3.04857	-0.308329	0.0615773	0.163319	1.59098	-2.07558	3.02609	-1.08714	-1.73394	3.35314	-1.98601	-2.18118	2.70637	0.0484881	-2.17272	2.30783	-0.712558	-2.231941e+001	-3.466516e+002	-3.689710e+002
14200	0.94496	1.03112	0.675055	0.472367	1.22161	0.707736	0.588415	0.333886	0.680458	0.935471	0.850048	-1.92908	4.48552	-3.97493	0.081579	0.31158	3.76819	-2.10496	4.37238	-2.37638	-1.92283	4.23675	-2.5556	-2.19345	4.049	-1.69186	-2.07905	3.95405	-3.58449	-2.147369e+001	-3.490149e+002	-3.704886e+002
14250	1.14282	1.0128	0.823773	0.890902	1.2899	0.49704	0.539054	0.594645	0.513314	0.802416	0.933726	-2.37437	3.73139	-2.95787	0.231362	0.0599537	1.02185	-2.17571	3.81813	-2.35894	-2.15513	3.74514	-2.86975	-2.67401	3.80572	-2.72919	-1.9467	3.66698	-2.46772	-1.968533e+001	-3.519155e+002	-3.716008e+002
14300	0.947323	1.00373	0.61448	0.663168	1.03863	0.663844	0.594256	0.244463	0.469429	0.941166	1.01752	-2.28223	3.0063	-3.05361	0.0782667	0.24696	2.59219	-2.65249	2.47075	-0.801353	-1.87397	2.40132	-0.600452	-2.5479	3.10016	-0.792685	-2.0116	3.9564	-4.37852	-2.841838e+001	-3.454708e+002	-3.738892e+002
14350	1.03442	1.15826	0.684106	0.667962	1.04065	0.74062	0.871862	0.524297	0.575255	0.517854	0.997965	-2.35354	2.51898	-2.21694	0.151118	0.256517	0.836186	-2.5659	2.50385	-2.19588	-1.47919	2.3808	-1.61595	-2.37438	2.86405	-2.82742	-1.70223	1.80315	-1.5375	-2.669581e+001	-3.497134e+002	-3.764092e+002
14400	1.09101	1.14356	0.735735	0.68959	0.997122	0.701169	0.620333	0.444979	0.365545	0.606387	1.02799	-2.36551	1.63149	-1.8726	0.0536294	0.0986398	3.24495	-2.52233	1.75885	-1.02456	-2.27556	2.21584	-3.38563	-2.35597	1.69019	-0.244207	-2.66374	1.44711	-2.84127	-2.174319e+001	-3.541540e+002	-3.758972e+002
14450	1.10847	1.04362	0.667527	0.718652	0.811538	0.865231	0.53232	0.551358	0.765306	0.775732	0.671914	-2.31259	2.71085	-1.6752	0.1616	0.199434	1.90566	-2.69399	2.41907	-1.20972	-2.15915	2.35485	-1.25394	-1.92606	2.208	-0.0865726	-1.73421	2.95106	-2.52023	-2.484666e+001	-3.499021e+002	-3.747487e+002
14500	1.20135	0.989997	0.676317	0.778983	1.01635	0.637008	0.411973	0.384842	0.528521	1.07524	0.910118	-1.89476	1.59487	-0.132042	0.433637	0.103668	1.38054	-2.28453	1.74017	0.241644	-2.24991	2.02826	-0.47175	-1.20718	1.56195	1.12831	-3.36463	1.40207	0.629261	-2.702954e+001	-3.512330e+002	-3.782625e+002
14550	1.28093	1.09416	0.675792	0.758778	0.943978	0.647715	0.545504	0.616652	0.458993	0.583995	1.07426	-3.53816	1.83383	-2.09913	0.369196	2.07682	1.87886	-2.66592	2.02818	-3.89171	-2.39459	0.098706	-3.06518	-3.86742	2.7793	-3.10009	-2.9104	2.43282	-2.73763	-4.040891e+001	-3.581173e+002	-3.985262e+002
14600	1.2268	1.05022	0.673892	0.810738	1.04912	0.86096	0.788007	0.431262	0.30052	0.851229	0.90209	-2.47504	1.35583	-1.19472	0.315856	0.0787681	9.24351	-2.04493	1.32477	0.683041	-1.74527	0.944436	-0.788569	-2.81899	0.776251	0.176368	-1.64272	1.59915	-1.78877	-3.266056e+001	-3.490343e+002	-3.816949e+002
14650	1.02728	1.12308	0.771865	0.58432	1.01672	0.598598	0.697488	0.466721	0.460418	0.7062	0.55407	-2.25939	1.22507	0.290926	0.198685	0.279742	1.03128	-2.73174	1.02921	0.317839	-2.087	1.3032	-0.642423	-2.48867	0.677027	1.34467	-2.30462	0.422246	-1.58664	-2.599677e+001	-3.445369e+002	-3.705337e+002
14700	0.981759	0.962479	0.787842	0.571468	0.923233	0.619592	0.690712	0.497911	0.386722	0.838781	0.946659	-2.28917	0.650943	0.42708	0.158562	0.181408	2.65222	-2.49799	0.512173	0.851427	-2.15893	0.709475	-0.238929	-2.32996	0.465158	2.17393	-1.68781	0.521854	0.152831	-2.287323e+001	-3.457555e+002	-3.686287e+002
