iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
19800	0.966448	1.15527	0.505226	0.613556	0.588729	0.808126	0.671912	0.430759	0.513138	0.857935	0.703298	-2.21458	-0.0113084	1.97446	0.0922202	0.117868	0.669703	-2.3505	-0.0828935	2.09614	-2.09748	-0.181949	1.49328	-2.15985	-0.227767	2.50355	-1.70565	-0.525486	1.72358	-1.918629e+01	-3.385793e+02	-3.577655e+02
19900	1.07705	1.01478	0.644547	0.780284	0.545166	0.931022	0.77506	0.415088	0.376808	0.775677	0.411127	-1.97228	-0.239045	0.768429	0.158105	0.116135	3.37045	-2.25175	-0.0474126	1.92677	-2.17429	-0.136307	1.68412	-2.09831	-0.214247	2.96479	-2.24547	-0.423254	0.0959981	-2.129599e+01	-3.374984e+02	-3.587944e+02
20000	1.11074	1.16905	0.718003	0.651576	0.820591	0.906078	0.650465	0.437963	0.603761	0.664129	0.715244	-2.0301	-0.251794	2.49681	0.102062	0.114207	2.02393	-2.13375	-0.364033	2.20728	-1.7216	-0.220062	1.96883	-1.45471	0.0498637	2.61366	-2.38949	0.0182021	1.83448	-2.100592e+01	-3.413133e+02	-3.623192e+02
20100	0.87615	0.995781	0.645464	0.757585	0.527333	0.777907	0.798523	0.427985	0.473577	0.702777	0.641933	-1.62376	-0.456449	2.41497	0.443194	0.169744	3.00066	-2.18248	-0.950676	2.27612	-1.48115	-0.0228324	1.69418	-2.21037	-0.0417534	2.43985	-2.00721	-0.857414	-0.0749747	-2.815158e+01	-3.382532e+02	-3.664048e+02
20200	1.05447	1.12374	0.523642	0.816881	0.564098	0.71842	0.599823	0.421413	0.414558	0.754706	0.836397	-1.73896	-0.605185	4.15388	0.442913	0.198813	1.36273	-2.08961	-1.70678	3.6327	-1.64207	-0.94945	2.47364	-2.55393	-0.67044	2.96877	-0.858997	-0.651976	3.04684	-2.827853e+01	-3.375072e+02	-3.657857e+02
20300	1.00744	1.13982	0.778057	0.949324	0.606514	0.830131	0.781455	0.341659	0.678706	0.924448	0.671234	-2.84747	-0.854062	1.97121	0.0768306	0.113437	1.98079	-2.85886	-0.722351	2.30581	-2.35563	-0.750775	2.15423	-3.22972	-1.12876	1.37514	-2.62122	-1.24688	2.39211	-2.128442e+01	-3.420540e+02	-3.633384e+02
20400	1.03517	1.03029	0.559193	0.709507	0.614469	0.599643	1.00123	0.440184	0.436376	0.621554	0.600297	-2.99492	-2.08967	4.44599	0.177278	0.555552	4.6603	-2.82311	-1.48233	2.1531	-1.81265	-2.4677	3.45513	-3.16195	-1.75063	2.60019	-2.27135	-2.41059	2.75642	-3.209395e+01	-3.442642e+02	-3.763582e+02
20500	0.95541	1.11076	0.688652	0.71694	0.69015	0.611894	0.700245	0.459777	0.486816	0.723197	0.763537	-2.04008	-3.37535	3.1575	0.175197	0.356789	0.812468	-2.1072	-2.91465	4.59107	-1.73939	-2.8523	4.00763	-2.63521	-3.93307	3.11241	-1.51877	-2.48279	2.61042	-2.741794e+01	-3.410986e+02	-3.685165e+02
20600	1.06893	1.04387	0.520654	0.662838	0.512651	0.940897	0.82781	0.505013	0.399786	0.886522	0.82463	-2.2345	-1.31295	3.50871	0.0377547	0.0604536	4.73044	-2.12453	-1.48157	3.77856	-2.03294	-1.09383	3.03704	-2.64849	-1.54019	3.89381	-2.11667	-1.10946	3.35269	-2.232086e+01	-3.429451e+02	-3.652660e+02
20700	1.18134	1.21948	0.741248	0.893374	0.528951	0.652269	0.605981	0.655763	0.400889	0.936473	0.535493	-2.41179	-2.19859	3.05411	0.32531	0.0935743	1.78853	-2.06679	-1.8769	4.17006	-1.79317	-1.44416	3.08311	-2.54233	-1.97322	3.98918	-2.17043	-2.01629	2.78467	-2.543742e+01	-3.417565e+02	-3.671939e+02
20800	1.05909	1.15224	0.61335	0.53231	0.693496	0.652097	0.642946	0.310102	0.693496	0.938569	0.492013	-2.47094	-1.17863	2.60061	0.418778	0.142814	2.69147	-2.4016	-1.15373	2.74586	-1.92562	-1.77956	3.47396	-2.18972	-1.89559	4.3835	-1.83902	-1.09712	2.7145	-2.727011e+01	-3.414810e+02	-3.687511e+02
20900	0.873375	1.20492	0.654293	0.798408	0.721002	0.790494	0.476057	0.299862	0.36124	0.730639	0.5863	-2.05575	-1.87614	2.88803	0.142028	0.113728	15.6313	-2.36236	-1.63321	3.72804	-1.71875	-1.73413	3.66667	-2.43253	-1.15705	3.83915	-1.9483	-2.04021	-0.0775391	-2.788273e+01	-3.397947e+02	-3.676774e+02
21000	0.951178	1.07797	0.698361	0.724224	0.572043	0.85932	0.866191	0.263088	0.777674	1.01589	0.510616	-1.82674	-1.52658	4.29556	0.268929	0.107303	1.36412	-2.14679	-2.04889	4.27207	-2.46897	-1.3389	1.92039	-2.31102	-1.92234	2.69271	-1.87264	-1.66834	3.81913	-2.398109e+01	-3.442705e+02	-3.682516e+02
21100	0.96432	1.10214	0.679609	0.831672	0.526042	0.859537	0.533662	0.462667	0.887228	1.02054	0.631322	-2.55434	-2.22396	3.44742	0.30699	0.269556	1.47059	-2.55321	-1.59263	3.32053	-1.75443	-1.92006	3.36592	-3.07234	-2.47833	2.74404	-2.53402	-2.11311	2.81915	-2.559937e+01	-3.426482e+02	-3.682476e+02
21200	1.04046	1.04901	0.827402	0.732007	0.556738	0.602021	0.726557	0.350287	0.490077	0.944226	0.623476	-1.53145	-2.57178	4.32697	0.16633	0.399542	1.87267	-2.37385	-2.42368	4.3724	-1.3785	-1.76511	4.08181	-2.34758	-2.47256	4.50233	-1.5986	-1.61707	2.3866	-2.758360e+01	-3.380839e+02	-3.656675e+02
21300	1.1168	1.12849	0.794709	0.509207	0.667158	0.978197	0.667712	0.682836	0.462157	0.762482	0.639049	-2.13073	-1.14705	2.93671	0.123824	0.118258	2.75721	-2.35508	-1.90113	3.92694	-1.65232	-1.39356	2.94459	-2.53486	-1.19449	3.05628	-2.50956	-1.64924	-0.3082	-2.650354e+01	-3.415382e+02	-3.680418e+02
21400	1.1292	1.08549	0.572458	0.773588	0.752866	0.856587	0.820082	0.455424	0.531089	0.795899	0.331503	-2.17005	0.970598	0.0716262	0.130612	0.0692029	5.16177	-2.46858	0.975258	0.865534	-1.7898	0.700009	1.50417	-2.43263	1.33812	1.1128	-1.94777	1.35838	-1.2575	-2.432927e+01	-3.382163e+02	-3.625456e+02
21500	1.19481	1.02027	0.678024	0.795965	0.648305	0.848144	0.812149	0.524514	0.604762	0.820708	1.09976	-2.81398	0.80415	-0.800989	0.106877	0.0872473	2.8084	-2.44741	1.15054	0.316367	-2.5369	0.791566	-0.639465	-2.9876	1.00139	-2.56716	-2.8804	0.554873	-1.78438	-2.225253e+01	-3.444976e+02	-3.667502e+02
21600	0.951624	1.28426	0.736928	0.955526	0.58003	0.825682	0.837448	0.476454	0.385793	1.01495	0.376611	-2.14848	1.51354	2.71254	0.081785	0.049537	4.39672	-2.17836	1.09377	1.09685	-1.59279	1.41339	0.383215	-2.37417	1.47593	1.12778	-1.78092	1.77637	0.369921	-2.527792e+01	-3.382157e+02	-3.634937e+02
21700	1.0321	1.16014	0.710379	0.775717	0.764383	0.836478	0.891324	0.438944	0.444801	0.638232	0.746472	-2.21044	1.35457	0.429181	0.106018	0.339465	1.72485	-2.73925	0.68375	1.34238	-1.58386	1.44852	-0.0587324	-2.89678	0.27038	1.59561	-1.94221	1.69318	-0.855535	-3.055265e+01	-3.404897e+02	-3.710424e+02
21800	1.0138	1.0934	0.599277	0.775042	0.456835	0.76111	0.83172	0.543759	0.491952	0.679163	0.831398	-1.4612	-0.788253	3.37776	1.6444	0.191825	3.84456	-2.51672	-0.22561	-0.219319	-1.76519	-0.334748	1.98044	-2.27	-1.13642	4.43371	-1.79248	-0.0761659	1.52195	-3.747243e+01	-3.389878e+02	-3.764602e+02
21900	1.02301	1.07344	0.800716	0.675178	0.525533	0.747201	0.75472	0.308084	0.483186	0.870529	0.663297	-1.97772	0.314784	2.69882	0.061404	0.167558	2.03446	-2.21683	0.200797	0.760107	-1.78011	0.0306043	1.76877	-1.89153	0.283073	2.63019	-2.2328	0.438087	3.24083	-1.969541e+01	-3.409075e+02	-3.606029e+02
22000	1.00032	0.911718	0.636498	0.562548	0.510814	0.904107	0.981945	0.481662	0.731163	0.839589	0.805052	-2.86587	0.371943	-3.81446	0.0833831	0.0672491	2.70342	-2.75752	0.808401	-2.01598	-2.45668	0.101011	-0.512712	-3.13487	0.444223	-2.17441	-2.36537	0.839518	-1.55033	-2.633032e+01	-3.471498e+02	-3.734801e+02
22100	1.02909	1.03677	0.658278	0.892241	0.483818	0.961726	0.75582	0.286076	0.418185	0.929686	0.598296	-1.94785	0.983545	0.0439286	0.0709291	0.168934	2.58142	-2.2252	1.04435	0.871698	-1.67855	0.524121	1.18093	-1.98396	1.00201	2.01548	-1.94507	1.07859	-1.94209	-2.157348e+01	-3.351469e+02	-3.567204e+02
22200	1.03241	1.21361	0.777703	0.832347	0.572362	0.750801	0.75136	0.491344	0.468178	0.675714	0.611786	-1.84171	1.84678	0.386443	0.0829409	0.0975764	1.24147	-1.95708	1.66624	0.471715	-1.47124	1.54096	0.451355	-1.96205	2.54755	0.490805	-1.77988	1.32159	-0.485056	-2.130401e+01	-3.356247e+02	-3.569287e+02
22300	0.937576	0.969803	0.536054	0.753731	0.37452	0.743142	0.56739	0.268749	0.484017	0.917872	0.477427	-2.35407	2.82798	-0.99257	0.237773	0.0623851	2.25975	-2.45907	2.81502	-0.632917	-1.79029	2.867	-1.93871	-2.662	3.25882	-0.560061	-2.57249	3.25143	-1.8845	-2.158089e+01	-3.486580e+02	-3.702389e+02
22400	1.02334	1.12783	0.510004	0.7637	0.601366	0.937938	0.634111	0.341854	0.476185	0.970707	0.62258	-1.70417	3.26407	-2.08813	0.165055	0.202562	2.3993	-1.85083	3.98335	-1.82033	-1.1775	3.47769	-1.0943	-2.23318	4.17862	-1.8679	-2.07611	3.23254	-3.03275	-2.619621e+01	-3.377143e+02	-3.639105e+02
22500	1.11835	1.18975	0.60318	0.881524	0.539833	0.896425	0.85163	0.60465	0.508048	0.802597	0.766411	-1.79199	2.51126	-0.83268	0.376529	0.170038	0.855183	-3.01517	2.54471	-1.9592	-1.36351	2.03881	-0.95463	-2.17608	2.16566	-0.616832	-2.43168	2.74734	-0.0330595	-2.790388e+01	-3.452386e+02	-3.731425e+02
22600	1.01363	1.08677	0.676399	0.753468	0.558419	0.899403	0.795992	0.473638	0.494369	0.91293	0.525382	-2.10902	3.87075	-1.69334	0.148394	0.129259	0.771886	-2.11753	4.03617	-1.87601	-1.21436	3.31458	-1.20969	-1.511	4.21492	-1.20095	-2.49575	3.54825	-0.755962	-2.482984e+01	-3.352093e+02	-3.600392e+02
22700	1.05155	0.948422	0.534191	0.66837	0.592086	0.676023	0.606392	0.479185	0.393566	0.737886	0.752776	-1.58325	4.2535	-3.51709	0.222811	0.221984	8.0825	-2.3729	3.26375	-3.15979	-1.49656	4.3253	-2.53745	-1.84933	3.95688	-1.15047	-1.98858	4.07054	-3.63152	-2.822681e+01	-3.425574e+02	-3.707843e+02
22800	1.10541	1.11002	0.582843	0.680927	0.574347	0.806088	0.780779	0.404459	0.491903	0.806621	0.760513	-2.01072	3.9426	-2.26383	0.112304	0.191147	1.50109	-2.50051	3.43208	-1.99881	-1.65801	3.42341	-1.34262	-2.2441	3.88457	-0.860807	-2.11816	4.091	-3.14724	-2.232540e+01	-3.351555e+02	-3.574809e+02
22900	1.08839	0.997234	0.715887	0.627774	0.697677	0.695327	0.647149	0.414804	0.362165	0.899882	0.347245	-1.98546	3.83528	-1.58843	0.106796	0.124582	1.51112	-2.25895	4.11625	-2.01678	-1.78277	3.2018	-1.10556	-2.17913	3.27341	-0.272328	-1.86129	3.98933	-2.83524	-2.075841e+01	-3.370794e+02	-3.578378e+02
23000	0.84801	1.05518	0.639719	0.664454	0.515956	0.854482	0.895562	0.430692	0.45683	0.713179	0.599725	-1.75386	2.19688	0.19165	0.179411	0.159423	1.3999	-2.70703	1.98482	-0.406452	-1.02964	1.66059	0.698136	-1.67413	2.09413	1.14747	-1.54375	1.92317	-0.483791	-2.440527e+01	-3.369748e+02	-3.613801e+02
23100	0.992111	0.954497	0.627179	0.830752	0.565373	0.852249	1.02058	0.398586	0.797385	0.877311	0.594179	-1.60033	1.83806	-0.187484	0.225747	0.125716	2.15582	-2.12562	2.09707	-0.262064	-1.17356	1.79682	0.67723	-2.49712	1.64747	-0.210777	-2.74965	1.9565	-0.888976	-2.702704e+01	-3.421121e+02	-3.691392e+02
23200	1.04888	1.16714	0.580815	0.809608	0.475499	0.786983	0.946276	0.494118	0.453368	1.042	0.622467	-1.88319	1.94453	-1.20028	0.183097	0.107509	5.2169	-1.381	1.68414	1.33794	-1.46997	1.60799	0.169224	-2.62466	1.92293	0.0825024	-1.92347	1.80781	-1.4942	-2.659577e+01	-3.409200e+02	-3.675158e+02
23300	0.947707	0.940077	0.777912	0.676775	0.568523	0.897485	0.602144	0.46829	0.485625	1.10016	0.580896	-1.44957	2.1349	0.89317	0.0946901	0.0745437	2.6066	-1.90582	2.08106	0.152801	-1.62085	2.45688	-0.57564	-1.27993	1.92981	1.27492	-1.1312	2.36651	0.197031	-2.070456e+01	-3.398895e+02	-3.605941e+02
23400	1.06987	1.1822	0.607496	0.7705	0.611547	0.915316	0.731174	0.182289	0.325493	0.824416	0.678684	-1.958	2.44857	0.188495	0.0867932	0.175659	1.79186	-2.21926	2.28257	-0.174439	-1.53511	2.42788	-0.25305	-1.71785	2.21543	0.629417	-1.90311	2.15338	-1.04794	-1.951365e+01	-3.382902e+02	-3.578038e+02
23500	1.11415	1.05345	0.646456	0.59844	0.526603	0.675604	0.892607	0.373019	0.385391	0.999763	0.952558	-2.06928	2.63667	-0.282905	0.271243	0.112667	1.82924	-2.47332	2.59189	-0.718697	-1.49057	2.83679	-0.683456	-2.11326	2.21401	0.745057	-1.57026	3.10667	0.141238	-2.360598e+01	-3.409067e+02	-3.645127e+02
23600	1.05722	1.12373	0.638098	0.69485	0.790707	0.777146	0.742411	0.304454	0.393312	1.0073	0.285563	-2.08461	3.39692	-1.89964	0.0962132	0.193648	2.04226	-1.89082	3.7545	-1.43592	-1.84969	2.95504	-1.26302	-2.78504	4.15963	-3.16568	-1.67633	2.86406	-3.17108	-2.537384e+01	-3.402887e+02	-3.656625e+02
23700	1.0846	1.26513	0.663537	0.760372	0.5299	0.79908	0.937687	0.34446	0.483513	0.855444	0.553801	-1.25296	4.16852	-2.23169	0.371645	0.102766	1.43694	-2.0493	4.54827	-2.40961	-1.58658	3.8617	-1.86703	-1.87204	4.19725	-0.81928	-0.910251	4.34153	-1.89826	-2.385124e+01	-3.369113e+02	-3.607625e+02
23800	1.03158	1.06043	0.601325	0.924938	0.458963	0.911643	0.886771	0.533365	0.31008	0.701784	0.466058	-1.91782	3.78779	-2.16695	0.0660926	0.111926	1.3397	-2.21291	3.98642	-1.92725	-1.60345	3.80789	-2.05684	-2.22034	3.88761	-1.18104	-1.70415	3.95942	-3.51236	-1.862778e+01	-3.357100e+02	-3.543378e+02
23900	1.12326	0.993482	0.680488	0.630978	0.568668	0.792642	1.14191	0.40945	0.50224	0.792653	0.801457	-2.12724	3.77098	-3.03612	0.156126	0.0908055	0.955451	-2.2883	3.99157	-2.1939	-1.7737	3.6554	-2.21961	-2.34802	3.68789	-2.49554	-1.41563	3.9936	-2.08267	-2.092776e+01	-3.394729e+02	-3.604007e+02
24000	1.03032	1.08052	0.727321	0.848659	0.617494	0.778005	0.596748	0.377732	0.390762	0.955401	0.527601	-1.71106	4.50684	-0.279033	0.0713343	0.130108	5.46019	-2.32528	4.19474	-2.19912	-1.10563	4.15653	-2.09712	-1.50853	4.03225	-0.99354	-1.43934	4.27462	-3.88862	-2.767669e+01	-3.354443e+02	-3.631209e+02
24100	0.996439	1.09591	0.652568	0.744605	0.628792	0.727207	0.693083	0.265372	0.504475	0.908393	0.72823	-2.01941	4.36011	-4.49164	0.195208	0.0651269	5.43425	-2.20628	4.48341	-2.37567	-1.92732	4.18882	-3.20531	-1.94305	4.1403	-1.07409	-2.0461	4.43809	-3.15341	-2.065673e+01	-3.362407e+02	-3.568974e+02
24200	1.02993	1.05653	0.705102	0.824628	0.696976	0.835893	0.78968	0.365121	0.438839	0.736911	0.59581	-2.00759	4.55429	-2.02981	0.0466107	0.119814	0.853435	-2.25193	3.96362	-1.87388	-1.712	4.40142	-2.46347	-2.2893	4.18622	-1.68199	-1.92206	4.56604	-3.03558	-1.853024e+01	-3.337862e+02	-3.523164e+02
24300	1.10764	0.947608	0.659387	0.670584	0.539626	0.843926	0.54586	0.522048	0.408719	0.957322	0.753442	-1.77644	4.45534	-2.99953	0.406071	0.0879829	0.963544	-1.95692	4.07063	-1.86199	-1.52613	4.55868	-2.07485	-2.13437	4.44517	-1.65955	-1.90846	4.49065	-2.51207	-2.173547e+01	-3.400382e+02	-3.617736e+02
24400	1.04879	1.08643	0.710139	0.647635	0.567929	0.746269	0.554021	0.547461	0.387828	1.05393	0.54881	-1.39679	4.32753	-2.06863	1.09007	0.184557	1.30834	-2.31057	4.00129	-2.20543	-1.44601	4.27093	-2.19553	-1.28937	4.13917	-1.14496	-1.20173	3.7346	-2.60543	-2.779271e+01	-3.395339e+02	-3.673266e+02
24500	1.05539	1.06661	0.776678	0.720346	0.499949	0.681557	0.771304	0.392093	0.388308	0.611375	1.25054	-0.935072	2.96047	-2.39145	0.939296	0.272965	8.08953	-2.32042	2.51725	-1.80333	-1.57294	3.36332	-2.31035	-1.59648	3.46152	0.92425	-1.14968	3.34549	-4.34472	-3.701659e+01	-3.439810e+02	-3.809976e+02
24600	1.01903	1.10941	0.770728	0.844495	0.467077	0.606317	0.792154	0.418917	0.437487	0.790473	0.873421	-2.43935	2.09951	-1.422	0.125921	0.126836	2.43465	-2.7608	1.99631	-0.333869	-2.22008	2.36178	-1.88038	-2.5266	2.69431	0.233113	-2.25565	2.45359	-4.1248	-2.355856e+01	-3.429265e+02	-3.664851e+02
24700	1.01326	1.06649	0.639051	0.724581	0.698037	0.783369	0.59309	0.373286	0.718606	0.779811	0.475939	-2.51427	1.33457	0.807668	0.115383	0.102809	4.40958	-2.43429	1.14455	0.744938	-2.46856	1.65504	-0.476364	-2.7356	1.47087	-2.75689	-2.76169	1.33347	-0.965186	-2.260841e+01	-3.415911e+02	-3.641995e+02
24800	1.15518	0.962273	0.700512	0.640696	0.511087	0.787026	0.788124	0.596465	0.354993	0.719429	0.912156	-2.32225	3.31448	-2.97495	0.201478	0.336233	1.79789	-2.13965	3.38075	-1.89257	-1.69754	2.92519	-1.35995	-2.08112	3.53539	-0.449135	-1.7669	3.85571	-3.04265	-2.763282e+01	-3.385969e+02	-3.662297e+02
24900	1.12122	1.04326	0.724593	0.551321	0.458381	0.884652	0.763158	0.334802	0.262611	0.693324	0.495822	-1.94179	3.809	-0.74598	0.229861	0.0817578	1.1916	-2.29722	3.49195	-1.42994	-1.36878	3.19496	-0.841094	-2.18103	3.72271	-0.504966	-1.62469	3.64033	-1.86964	-2.145805e+01	-3.387784e+02	-3.602364e+02
25000	1.06013	1.09514	0.654601	0.603602	0.735415	0.794367	0.983539	0.3779	0.239728	0.873779	0.51374	-1.65202	4.1265	-2.90366	0.103246	0.114791	2.39658	-2.07641	4.4328	-2.18248	-1.52025	3.90226	-2.06048	-1.69325	3.7009	-0.486106	-1.8145	4.35519	-2.76155	-2.014994e+01	-3.374412e+02	-3.575911e+02
25100	1.03977	1.15274	0.68008	0.816734	0.810606	0.940081	0.933762	0.39253	0.464248	0.831427	0.574175	-2.05552	3.34171	-3.13348	0.111072	0.0482205	2.06801	-2.24115	3.40344	-1.37178	-1.6893	3.29722	-2.2165	-2.71628	3.32734	-2.30894	-1.78497	3.08425	-3.41969	-2.140154e+01	-3.394627e+02	-3.608642e+02
25200	1.03939	1.13071	0.660561	0.634947	0.489078	0.777866	0.988278	0.584316	0.467396	1.04236	0.583744	-2.44879	4.17647	-1.61007	0.319058	0.0577137	1.71009	-2.86536	3.82454	-1.92335	-1.51525	4.01397	-2.80539	-2.29704	4.3309	-1.7002	-1.88558	3.80788	-3.10758	-2.569002e+01	-3.397003e+02	-3.653903e+02
25300	0.871702	1.04703	0.68566	0.845524	0.497394	0.927492	0.649532	0.362379	0.741704	1.05178	0.506335	-2.07094	3.87319	-4.11568	0.132438	0.126396	6.07484	-2.57637	3.60938	-1.43741	-1.78649	4.04726	-1.92126	-2.34625	3.90964	-2.4567	-1.95505	3.24204	-2.88139	-2.476398e+01	-3.428410e+02	-3.676050e+02
25400	0.933075	1.11117	0.746506	0.767224	0.529847	0.867096	0.738606	0.334845	0.667326	0.683698	0.979557	-1.75753	3.68698	-1.52431	0.243338	0.11027	2.99084	-2.10295	3.59823	-1.53544	-1.57176	3.59305	-1.66382	-2.14801	4.08402	-1.59934	-1.47058	3.51902	-2.98333	-2.320001e+01	-3.386832e+02	-3.618832e+02
25500	1.00036	0.998073	0.603302	0.546547	0.57829	0.851662	0.948485	0.448417	0.431868	0.844017	0.58653	-2.08185	3.83651	-3.2616	0.0810554	0.102584	5.18382	-2.12029	3.82954	-2.19098	-1.95918	3.97699	-2.01157	-2.02559	4.15129	-1.41896	-2.17012	3.90568	-3.06188	-1.941487e+01	-3.397974e+02	-3.592123e+02
25600	1.19184	1.03524	0.593153	0.927938	0.515204	0.859835	0.853664	0.476384	0.545672	0.862492	0.932708	-2.03689	2.36169	-0.863466	0.0294365	1.16173	3.50001	-1.85945	2.65333	-0.323794	-1.695	2.62449	-0.920362	-2.14084	1.40529	1.60021	-2.20617	0.389548	-1.88848	-3.669615e+01	-3.402218e+02	-3.769180e+02
25700	0.987666	1.06026	0.608175	1.00236	0.431585	0.711233	0.944963	0.453786	0.486906	0.704088	0.8644	-2.18956	2.10727	-4.20641	0.222904	0.159742	1.12999	-2.57699	2.26085	-3.84237	-1.85964	1.93342	-2.27064	-2.68347	1.8136	-3.99913	-1.91665	1.80304	-3.72418	-2.157959e+01	-3.472084e+02	-3.687880e+02
25800	0.959196	1.00313	0.794428	0.803387	0.594736	0.870436	0.691755	0.295242	0.417833	0.650765	0.677208	-1.89549	1.93569	-1.19703	0.209477	0.113729	1.26079	-2.39162	1.98493	-0.806505	-1.54022	1.99618	-0.18623	-2.41413	1.7679	-0.0260977	-1.23981	2.41441	-1.25498	-2.233946e+01	-3.384115e+02	-3.607510e+02
25900	1.14344	1.04155	0.664745	0.724356	0.600232	1.00763	0.834555	0.685394	0.380608	0.814645	0.823666	-1.65932	2.06216	-0.727431	0.0932309	0.190248	1.80478	-1.76074	1.46965	0.70713	-1.43662	2.05819	-0.508752	-1.24425	2.14598	1.01779	-1.82791	1.57672	-0.861815	-2.333867e+01	-3.415181e+02	-3.648567e+02
26000	1.06908	1.13128	0.659056	0.933552	0.550647	0.884315	0.650164	0.36845	0.323256	1.02382	0.375141	-1.7457	2.31641	-0.877704	0.217708	0.104338	9.06886	-2.17903	2.7235	-0.604672	-1.17053	2.6886	-0.356229	-1.70202	1.98817	0.892165	-1.92063	2.70453	-0.768584	-2.794044e+01	-3.359669e+02	-3.639073e+02
26100	0.961493	0.994246	0.686281	0.688862	0.573385	0.755733	0.741717	0.46409	0.641217	0.639302	0.945522	-1.91131	2.88475	-3.22624	0.124291	0.23028	1.9153	-2.57205	2.82593	-3.812	-2.11923	3.21916	-3.76062	-2.00239	3.82998	-3.55253	-1.38576	3.29539	-1.63881	-2.562018e+01	-3.444443e+02	-3.700645e+02
26200	0.879782	1.13628	0.559355	0.700247	0.495529	0.890255	0.705159	0.393107	0.337127	0.799981	0.752051	-1.82614	4.19671	-2.77125	0.193343	0.266426	1.00257	-2.11383	3.74362	-1.55665	-1.6158	4.21885	-2.59496	-1.89221	4.01629	-1.20113	-1.76104	3.68459	-4.02772	-2.278321e+01	-3.374647e+02	-3.602479e+02
26300	1.08622	1.11893	0.667298	0.573859	0.631501	0.810692	0.697713	0.896819	0.498118	0.766751	0.324075	-2.80748	3.19042	-1.81802	0.153046	0.160474	0.905382	-2.71362	3.57723	-1.72622	-2.11619	3.54698	-1.62804	-3.16133	3.21376	-1.56064	-2.11408	3.41573	-2.11083	-2.247320e+01	-3.414434e+02	-3.639166e+02
26400	1.1053	1.12988	0.559233	0.568764	0.690244	0.826236	0.673933	0.72329	0.477688	0.760788	0.310786	-2.75663	4.4681	-3.60569	0.323327	0.224086	1.48882	-3.2055	4.55174	-3.30902	-1.6965	4.29806	-2.52773	-1.71788	4.46593	-1.89855	-2.31851	4.12974	-3.40392	-2.477267e+01	-3.448811e+02	-3.696538e+02
26500	1.07962	1.06923	0.609231	0.651512	0.64943	0.756948	0.627224	0.474422	0.821001	0.986392	0.738951	-2.40843	3.27972	-3.64255	0.454774	0.5272	8.02847	-3.27811	3.26681	-3.4354	-2.18114	2.19097	-1.57469	-2.78634	3.82447	-3.2098	-2.08433	3.64873	-4.23365	-3.538637e+01	-3.428143e+02	-3.782007e+02
26600	1.00836	1.15132	0.742357	0.510436	0.417407	0.807916	1.10565	0.347329	0.406508	0.697301	0.552835	-1.78887	1.89851	0.698265	0.436371	0.649523	1.21869	-2.24271	2.78512	-0.986063	-1.75257	2.17911	-0.833847	-2.29946	2.69605	-0.297157	-1.56609	1.95531	-0.615075	-3.223314e+01	-3.403290e+02	-3.725621e+02
26700	1.12943	1.01549	0.815709	0.555831	0.633459	0.856119	0.768113	0.345233	0.419521	0.838512	0.644649	-2.44736	3.50758	-1.66278	0.325343	0.742123	1.74132	-2.43929	3.59811	-1.62239	-1.50577	3.6064	-1.68385	-2.08353	4.38914	-1.27521	-2.10916	3.10654	-2.05389	-2.986399e+01	-3.357449e+02	-3.656089e+02
26800	1.03352	1.14411	0.600938	0.671674	0.535576	0.706762	0.970218	0.516901	0.515907	0.956558	0.457315	-2.12825	2.5128	-2.22868	0.127865	0.0841142	2.97612	-2.63869	2.57938	-0.907795	-1.78007	3.03989	-1.2502	-2.7417	2.21694	0.5785	-1.9268	2.58898	-1.70346	-2.495093e+01	-3.376239e+02	-3.625748e+02
26900	1.16084	1.22313	0.698544	0.930316	0.652394	0.733646	0.648986	0.814719	0.726117	0.688535	1.03798	-2.31493	0.538114	-0.529084	0.814801	1.02194	6.0951	-1.85517	2.87218	-1.18673	-1.87957	0.854478	0.603467	-2.73889	0.831639	-0.66925	-1.41256	0.864372	-0.96832	-4.371018e+01	-3.457351e+02	-3.894453e+02
27000	1.10223	0.997212	0.579829	0.511098	0.515367	0.715268	0.811129	0.318948	0.331649	0.800338	0.545065	-1.68229	1.21806	0.454085	0.155668	0.220148	0.737264	-2.23858	0.981578	1.01245	-1.72489	1.42226	0.276146	-2.17399	1.83641	0.969325	-1.77973	0.925379	-0.283288	-2.160873e+01	-3.358827e+02	-3.574915e+02
