Level	Simulation	Output_Var	Time	Data	Prediction
1_1_3	3	lnCPL_AS_mcgL	1.5	8.9727	8.84878
1_1_3	3	lnCPL_AS_mcgL	2	8.887	8.8879
1_1_3	3	lnCPL_AS_mcgL	3	8.7968	8.83078
1_1_3	3	lnCPL_AS_mcgL	4	8.539	8.67812
1_1_3	3	lnCPL_AS_mcgL	5	8.4138	8.47037
1_1_3	3	lnCPL_AS_mcgL	6	8.1712	8.22647
1_1_3	3	lnCPL_AS_mcgL	8	7.6798	7.66898
1_1_3	3	lnCPL_AS_mcgL	10	7.2098	7.05305
1_1_3	3	lnCPL_AS_mcgL	12	-1	6.40124

1_1_3	3	lnCU_APAP_mcg	0	-1	-20

1_1_3	3	lnCU_AG_mcg	0	-1	-20

1_1_3	3	lnCU_AS_mcg	0	-1	-20


1_1_4	4	lnCPL_APAP_mcgL	0.0732	7.0984	7.79592
1_1_4	4	lnCPL_APAP_mcgL	0.115	8.1017	8.27104
1_1_4	4	lnCPL_APAP_mcgL	0.151	8.6587	8.50032
1_1_4	4	lnCPL_APAP_mcgL	0.181	9.0009	8.62903
1_1_4	4	lnCPL_APAP_mcgL	0.227	9.278	8.76374
1_1_4	4	lnCPL_APAP_mcgL	0.321	9.2686	8.91767
1_1_4	4	lnCPL_APAP_mcgL	0.423	9.2399	9.00052
1_1_4	4	lnCPL_APAP_mcgL	0.486	9.1952	9.03018
1_1_4	4	lnCPL_APAP_mcgL	0.636	9.0312	9.06474
1_1_4	4	lnCPL_APAP_mcgL	0.817	8.9746	9.06672
1_1_4	4	lnCPL_APAP_mcgL	1	8.9052	9.04314
1_1_4	4	lnCPL_APAP_mcgL	1.25	8.7842	8.9861
1_1_4	4	lnCPL_APAP_mcgL	1.5	8.6759	8.91161
1_1_4	4	lnCPL_APAP_mcgL	2	8.5331	8.73476
1_1_4	4	lnCPL_APAP_mcgL	3	8.1691	8.33716
1_1_4	4	lnCPL_APAP_mcgL	4	7.779	7.92292
1_1_4	4	lnCPL_APAP_mcgL	5	7.4616	7.50457
1_1_4	4	lnCPL_APAP_mcgL	6	7.1778	7.08473

1_1_4	4	lnCPL_AG_mcgL	0	-1	-20

1_1_4	4	lnCPL_AS_mcgL	0	-1	-20

1_1_4	4	lnCU_APAP_mcg	0	-1	-20

1_1_4	4	lnCU_AG_mcg	0	-1	-20

1_1_4	4	lnCU_AS_mcg	0	-1	-20


1_1_5	5	lnCPL_APAP_mcgL	0.5	7.5756	7.76222
1_1_5	5	lnCPL_APAP_mcgL	1	7.8973	7.8269
1_1_5	5	lnCPL_APAP_mcgL	1.5	8.0359	7.75335
1_1_5	5	lnCPL_APAP_mcgL	2	7.9409	7.63254
1_1_5	5	lnCPL_APAP_mcgL	2.5	7.7536	7.49243
1_1_5	5	lnCPL_APAP_mcgL	3	7.5909	7.34391
1_1_5	5	lnCPL_APAP_mcgL	4	7.3395	7.03747
1_1_5	5	lnCPL_APAP_mcgL	6	6.6758	6.41536
1_1_5	5	lnCPL_APAP_mcgL	8	6.1654	5.79068
1_1_5	5	lnCPL_APAP_mcgL	10	-1	5.16509

1_1_5	5	lnCPL_AG_mcgL	0.5	5.7038	6.45289
1_1_5	5	lnCPL_AG_mcgL	1	7.6639	7.40953
1_1_5	5	lnCPL_AG_mcgL	1.5	8.149	7.82744
1_1_5	5	lnCPL_AG_mcgL	2	8.3687	8.04776
1_1_5	5	lnCPL_AG_mcgL	2.5	8.468	8.16994
1_1_5	5	lnCPL_AG_mcgL	3	8.5192	8.23512
1_1_5	5	lnCPL_AG_mcgL	4	8.4338	8.26644
1_1_5	5	lnCPL_AG_mcgL	6	8.052	8.12713
1_1_5	5	lnCPL_AG_mcgL	8	7.5549	7.85595
1_1_5	5	lnCPL_AG_mcgL	10	7.1624	7.51513

1_1_5	5	lnCPL_AS_mcgL	0.5	6.5539	6.80573
1_1_5	5	lnCPL_AS_mcgL	1	7.3524	7.29708
1_1_5	5	lnCPL_AS_mcgL	1.5	7.7098	7.4923
1_1_5	5	lnCPL_AS_mcgL	2	7.7579	7.57571
1_1_5	5	lnCPL_AS_mcgL	2.5	7.7007	7.60043
1_1_5	5	lnCPL_AS_mcgL	3	7.5909	7.5887
1_1_5	5	lnCPL_AS_mcgL	4	7.4384	7.49675
1_1_5	5	lnCPL_AS_mcgL	6	6.9177	7.16002
1_1_5	5	lnCPL_AS_mcgL	8	6.4489	6.71597
1_1_5	5	lnCPL_AS_mcgL	10	6.1841	6.21334

1_1_5	5	lnCU_APAP_mcg	0	-1	-20

1_1_5	5	lnCU_AG_mcg	0	-1	-20

1_1_5	5	lnCU_AS_mcg	0	-1	-20


1_2_1	6	lnCPL_APAP_mcgL	0.5	9.9942	9.93405
1_2_1	6	lnCPL_APAP_mcgL	1	9.8147	9.88932
1_2_1	6	lnCPL_APAP_mcgL	1.5	9.6291	9.76621
1_2_1	6	lnCPL_APAP_mcgL	2	9.488	9.62477
1_2_1	6	lnCPL_APAP_mcgL	3	9.2496	9.32869
1_2_1	6	lnCPL_APAP_mcgL	4	8.9708	9.02738
1_2_1	6	lnCPL_APAP_mcgL	5	8.6604	8.72345
1_2_1	6	lnCPL_APAP_mcgL	6	8.3825	8.41765
1_2_1	6	lnCPL_APAP_mcgL	7	8.197	8.11047
1_2_1	6	lnCPL_APAP_mcgL	8	7.9374	7.80225
1_2_1	6	lnCPL_APAP_mcgL	9	-1	7.49328
1_2_1	6	lnCPL_APAP_mcgL	10	-1	7.18374
1_2_1	6	lnCPL_APAP_mcgL	11	-1	6.87378
1_2_1	6	lnCPL_APAP_mcgL	12	-1	6.56352

1_2_1	6	lnCPL_AG_mcgL	0.5	8.3168	8.61163
1_2_1	6	lnCPL_AG_mcgL	1	9.4047	9.44186
1_2_1	6	lnCPL_AG_mcgL	1.5	9.6884	9.764
1_2_1	6	lnCPL_AG_mcgL	2	9.8343	9.90549
1_2_1	6	lnCPL_AG_mcgL	3	9.8896	9.9632
1_2_1	6	lnCPL_AG_mcgL	4	9.8319	9.88362
1_2_1	6	lnCPL_AG_mcgL	5	9.6924	9.73521
1_2_1	6	lnCPL_AG_mcgL	6	9.5144	9.54506
1_2_1	6	lnCPL_AG_mcgL	7	9.2735	9.32693
1_2_1	6	lnCPL_AG_mcgL	8	9.0257	9.08887
1_2_1	6	lnCPL_AG_mcgL	9	8.8558	8.83607
1_2_1	6	lnCPL_AG_mcgL	10	8.7345	8.57202
1_2_1	6	lnCPL_AG_mcgL	11	-1	8.29923

1_2_1	6	lnCPL_AS_mcgL	0.5	8.4314	8.44947
1_2_1	6	lnCPL_AS_mcgL	1	8.9362	8.8589
1_2_1	6	lnCPL_AS_mcgL	1.5	9.0191	9.00147
1_2_1	6	lnCPL_AS_mcgL	2	8.9872	9.04824
1_2_1	6	lnCPL_AS_mcgL	3	8.9158	9.01054
1_2_1	6	lnCPL_AS_mcgL	4	8.7388	8.88052
1_2_1	6	lnCPL_AS_mcgL	5	8.5682	8.69799
1_2_1	6	lnCPL_AS_mcgL	6	8.3765	8.48156
1_2_1	6	lnCPL_AS_mcgL	7	8.204	8.24167
1_2_1	6	lnCPL_AS_mcgL	8	7.964	7.98489
1_2_1	6	lnCPL_AS_mcgL	9	7.7515	7.71557
1_2_1	6	lnCPL_AS_mcgL	10	7.5234	7.4368
1_2_1	6	lnCPL_AS_mcgL	11	-1	7.1508

1_2_1	6	lnCU_APAP_mcg	24	11.0144	11.1618

1_2_1	6	lnCU_AG_mcg	24	14.0271	14.3583

1_2_1	6	lnCU_AS_mcg	24	13.2422	13.2211


1_2_2	7	lnCPL_APAP_mcgL	0.25	8.3405	8.61797
1_2_2	7	lnCPL_APAP_mcgL	0.5	8.0456	9.00708
1_2_2	7	lnCPL_APAP_mcgL	1	8.5271	9.25673
1_2_2	7	lnCPL_APAP_mcgL	1.5	9.0607	9.30212
1_2_2	7	lnCPL_APAP_mcgL	2	9.0927	9.26148
1_2_2	7	lnCPL_APAP_mcgL	3	9.0466	9.05965
1_2_2	7	lnCPL_APAP_mcgL	4	8.8393	8.78258
1_2_2	7	lnCPL_APAP_mcgL	6	8.2188	8.14496
1_2_2	7	lnCPL_APAP_mcgL	8	7.5704	7.46993
1_2_2	7	lnCPL_APAP_mcgL	10	-1	6.78442
1_2_2	7	lnCPL_APAP_mcgL	12	-1	6.09562

1_2_2	7	lnCPL_AG_mcgL	0.25	6.2383	5.85748
1_2_2	7	lnCPL_AG_mcgL	0.5	6.9276	7.23592
1_2_2	7	lnCPL_AG_mcgL	1	8.1831	8.36127
1_2_2	7	lnCPL_AG_mcgL	1.5	8.7749	8.88754
1_2_2	7	lnCPL_AG_mcgL	2	9.1485	9.18584
1_2_2	7	lnCPL_AG_mcgL	3	9.5819	9.47186
1_2_2	7	lnCPL_AG_mcgL	4	9.705	9.55454
1_2_2	7	lnCPL_AG_mcgL	6	9.5956	9.4472
1_2_2	7	lnCPL_AG_mcgL	8	9.1788	9.16452
1_2_2	7	lnCPL_AG_mcgL	10	8.6945	8.79313
1_2_2	7	lnCPL_AG_mcgL	12	-1	8.36906

1_2_2	7	lnCPL_AS_mcgL	0.25	6.2383	6.38758
1_2_2	7	lnCPL_AS_mcgL	0.5	6.5482	7.17554
1_2_2	7	lnCPL_AS_mcgL	1	7.6917	7.83179
1_2_2	7	lnCPL_AS_mcgL	1.5	8.1577	8.13962
1_2_2	7	lnCPL_AS_mcgL	2	8.3939	8.30752
1_2_2	7	lnCPL_AS_mcgL	3	8.5773	8.4388
1_2_2	7	lnCPL_AS_mcgL	4	8.5679	8.42445
1_2_2	7	lnCPL_AS_mcgL	6	8.2242	8.17812
1_2_2	7	lnCPL_AS_mcgL	8	7.7187	7.77749
1_2_2	7	lnCPL_AS_mcgL	10	7.2226	7.29229
1_2_2	7	lnCPL_AS_mcgL	12	-1	6.75465

1_2_2	7	lnCU_APAP_mcg	0	-1	-20

1_2_2	7	lnCU_AG_mcg	0	-1	-20

1_2_2	7	lnCU_AS_mcg	0	-1	-20


1_2_3	8	lnCPL_APAP_mcgL	0.5	9.9184	10.042
1_2_3	8	lnCPL_APAP_mcgL	1	9.8934	9.93491
1_2_3	8	lnCPL_APAP_mcgL	1.5	9.8092	9.80235
1_2_3	8	lnCPL_APAP_mcgL	2	9.6486	9.66735
1_2_3	8	lnCPL_APAP_mcgL	3	9.3147	9.39477
1_2_3	8	lnCPL_APAP_mcgL	4	9.0131	9.11917
1_2_3	8	lnCPL_APAP_mcgL	5	8.7323	8.8411
1_2_3	8	lnCPL_APAP_mcgL	6	8.4949	8.56109
1_2_3	8	lnCPL_APAP_mcgL	7	8.1719	8.27958
1_2_3	8	lnCPL_APAP_mcgL	8	8.0678	7.99692

1_2_3	8	lnCPL_AG_mcgL	0.5	8.8496	8.75578
1_2_3	8	lnCPL_AG_mcgL	1	9.6346	9.53689
1_2_3	8	lnCPL_AG_mcgL	1.5	9.9605	9.84619
1_2_3	8	lnCPL_AG_mcgL	2	10.0689	9.99276
1_2_3	8	lnCPL_AG_mcgL	3	10.0689	10.0833
1_2_3	8	lnCPL_AG_mcgL	4	9.9585	10.0467
1_2_3	8	lnCPL_AG_mcgL	5	9.8012	9.94375
1_2_3	8	lnCPL_AG_mcgL	6	9.6501	9.79939
1_2_3	8	lnCPL_AG_mcgL	7	9.4602	9.62666
1_2_3	8	lnCPL_AG_mcgL	8	9.3075	9.43328

1_2_3	8	lnCPL_AS_mcgL	0.5	8.5855	8.38906
1_2_3	8	lnCPL_AS_mcgL	1	8.9833	8.77228
1_2_3	8	lnCPL_AS_mcgL	1.5	9.1311	8.91605
1_2_3	8	lnCPL_AS_mcgL	2	9.1195	8.97444
1_2_3	8	lnCPL_AS_mcgL	3	8.9737	8.96778
1_2_3	8	lnCPL_AS_mcgL	4	8.8098	8.87054
1_2_3	8	lnCPL_AS_mcgL	5	8.6137	8.72077
1_2_3	8	lnCPL_AS_mcgL	6	8.4609	8.53675
1_2_3	8	lnCPL_AS_mcgL	7	8.253	8.32881
1_2_3	8	lnCPL_AS_mcgL	8	8.0158	8.1034

1_2_3	8	lnCU_APAP_mcg	0	-1	-20

1_2_3	8	lnCU_AG_mcg	0	-1	-20

1_2_3	8	lnCU_AS_mcg	0	-1	-20


1_2_4	9	lnCPL_APAP_mcgL	0.167	8.35	8.56194
1_2_4	9	lnCPL_APAP_mcgL	0.333	8.7451	8.6825
1_2_4	9	lnCPL_APAP_mcgL	0.5	8.8069	8.66702
1_2_4	9	lnCPL_APAP_mcgL	0.75	8.8763	8.60658
1_2_4	9	lnCPL_APAP_mcgL	1	8.7903	8.53831
1_2_4	9	lnCPL_APAP_mcgL	1.5	8.6673	8.40163
1_2_4	9	lnCPL_APAP_mcgL	2	8.6161	8.26665
1_2_4	9	lnCPL_APAP_mcgL	3	8.304	7.99758
1_2_4	9	lnCPL_APAP_mcgL	4	8.074	7.72814
1_2_4	9	lnCPL_APAP_mcgL	6	7.3963	7.18799
1_2_4	9	lnCPL_APAP_mcgL	8	6.8522	6.64672
1_2_4	9	lnCPL_APAP_mcgL	10	-1	6.10481
1_2_4	9	lnCPL_APAP_mcgL	12	-1	5.56254

1_2_4	9	lnCPL_AG_mcgL	0.167	5.8435	5.67032
1_2_4	9	lnCPL_AG_mcgL	0.333	7.1066	6.90116
1_2_4	9	lnCPL_AG_mcgL	0.5	7.6009	7.47172
1_2_4	9	lnCPL_AG_mcgL	0.75	8.1519	7.93348
1_2_4	9	lnCPL_AG_mcgL	1	8.4163	8.19251
1_2_4	9	lnCPL_AG_mcgL	1.5	8.499	8.45398
1_2_4	9	lnCPL_AG_mcgL	2	8.5487	8.56139
1_2_4	9	lnCPL_AG_mcgL	3	8.7355	8.58859
1_2_4	9	lnCPL_AG_mcgL	4	8.6179	8.50022
1_2_4	9	lnCPL_AG_mcgL	6	8.2079	8.17012
1_2_4	9	lnCPL_AG_mcgL	8	7.7142	7.74116
1_2_4	9	lnCPL_AG_mcgL	10	7.384	7.26386
1_2_4	9	lnCPL_AG_mcgL	12	-1	6.76014

1_2_4	9	lnCPL_AS_mcgL	0	-1	-20

1_2_4	9	lnCU_APAP_mcg	2	8.8039	8.94696
1_2_4	9	lnCU_APAP_mcg	4	9.3501	9.43465
1_2_4	9	lnCU_APAP_mcg	6	9.3673	9.63766
1_2_4	9	lnCU_APAP_mcg	8	9.9085	9.73931
1_2_4	9	lnCU_APAP_mcg	12	10.1346	9.82451
1_2_4	9	lnCU_APAP_mcg	24	10.1226	9.86381

1_2_4	9	lnCU_AG_mcg	2	11.4285	11.2262
1_2_4	9	lnCU_AG_mcg	4	12.1007	12.2092
1_2_4	9	lnCU_AG_mcg	6	12.3673	12.6168
1_2_4	9	lnCU_AG_mcg	8	12.4799	12.8224
1_2_4	9	lnCU_AG_mcg	12	12.6115	12.9967
1_2_4	9	lnCU_AG_mcg	24	12.6281	13.0782

1_2_4	9	lnCU_AS_mcg	0	-1	-20


1_2_5	10	lnCPL_APAP_mcgL	0.25	9.6989	9.69609
1_2_5	10	lnCPL_APAP_mcgL	0.5	9.7585	9.69639
1_2_5	10	lnCPL_APAP_mcgL	0.75	9.6486	9.6047
1_2_5	10	lnCPL_APAP_mcgL	1	9.5324	9.51652
1_2_5	10	lnCPL_APAP_mcgL	2	9.2686	9.19641
1_2_5	10	lnCPL_APAP_mcgL	3	9.0372	8.88156
1_2_5	10	lnCPL_APAP_mcgL	4	8.8291	8.56435
1_2_5	10	lnCPL_APAP_mcgL	6	8.4617	7.9246

1_2_5	10	lnCPL_AG_mcgL	0.25	7.2842	7.50485
1_2_5	10	lnCPL_AG_mcgL	0.5	9.1686	8.6237
1_2_5	10	lnCPL_AG_mcgL	0.75	9.4551	9.11282
1_2_5	10	lnCPL_AG_mcgL	1	9.6247	9.3884
1_2_5	10	lnCPL_AG_mcgL	2	9.9808	9.80876
1_2_5	10	lnCPL_AG_mcgL	3	9.9091	9.87929
1_2_5	10	lnCPL_AG_mcgL	4	9.7584	9.82665
1_2_5	10	lnCPL_AG_mcgL	6	9.3016	9.54938

1_2_5	10	lnCPL_AS_mcgL	0.25	7.5479	7.67116
1_2_5	10	lnCPL_AS_mcgL	0.5	8.4928	8.19971
1_2_5	10	lnCPL_AS_mcgL	0.75	8.5595	8.40625
1_2_5	10	lnCPL_AS_mcgL	1	8.5595	8.51031
1_2_5	10	lnCPL_AS_mcgL	2	8.5884	8.61781
1_2_5	10	lnCPL_AS_mcgL	3	8.4446	8.53945
1_2_5	10	lnCPL_AS_mcgL	4	8.261	8.37698
1_2_5	10	lnCPL_AS_mcgL	6	7.7043	7.92316

1_2_5	10	lnCU_APAP_mcg	0	-1	-20

1_2_5	10	lnCU_AG_mcg	0	-1	-20

1_2_5	10	lnCU_AS_mcg	0	-1	-20


