Level	Simulation	Output_Var	Time	Data	Prediction
1_2_2	7	lnCPL_AS_mcgL	8	7.7187	7.63829
1_2_2	7	lnCPL_AS_mcgL	10	7.2226	7.10015
1_2_2	7	lnCPL_AS_mcgL	12	-1	6.51463

1_2_2	7	lnCU_APAP_mcg	0	-1	-20

1_2_2	7	lnCU_AG_mcg	0	-1	-20

1_2_2	7	lnCU_AS_mcg	0	-1	-20


1_2_3	8	lnCPL_APAP_mcgL	0.5	9.9184	10.0611
1_2_3	8	lnCPL_APAP_mcgL	1	9.8934	9.91758
1_2_3	8	lnCPL_APAP_mcgL	1.5	9.8092	9.77609
1_2_3	8	lnCPL_APAP_mcgL	2	9.6486	9.63782
1_2_3	8	lnCPL_APAP_mcgL	3	9.3147	9.36183
1_2_3	8	lnCPL_APAP_mcgL	4	9.0131	9.08462
1_2_3	8	lnCPL_APAP_mcgL	5	8.7323	8.80627
1_2_3	8	lnCPL_APAP_mcgL	6	8.4949	8.52704
1_2_3	8	lnCPL_APAP_mcgL	7	8.1719	8.24714
1_2_3	8	lnCPL_APAP_mcgL	8	8.0678	7.96674

1_2_3	8	lnCPL_AG_mcgL	0.5	8.8496	8.64945
1_2_3	8	lnCPL_AG_mcgL	1	9.6346	9.44917
1_2_3	8	lnCPL_AG_mcgL	1.5	9.9605	9.77142
1_2_3	8	lnCPL_AG_mcgL	2	10.0689	9.92658
1_2_3	8	lnCPL_AG_mcgL	3	10.0689	10.0225
1_2_3	8	lnCPL_AG_mcgL	4	9.9585	9.98214
1_2_3	8	lnCPL_AG_mcgL	5	9.8012	9.87161
1_2_3	8	lnCPL_AG_mcgL	6	9.6501	9.71837
1_2_3	8	lnCPL_AG_mcgL	7	9.4602	9.53652
1_2_3	8	lnCPL_AG_mcgL	8	9.3075	9.3343

1_2_3	8	lnCPL_AS_mcgL	0.5	8.5855	8.44408
1_2_3	8	lnCPL_AS_mcgL	1	8.9833	8.84896
1_2_3	8	lnCPL_AS_mcgL	1.5	9.1311	8.97698
1_2_3	8	lnCPL_AS_mcgL	2	9.1195	9.0217
1_2_3	8	lnCPL_AS_mcgL	3	8.9737	8.99324
1_2_3	8	lnCPL_AS_mcgL	4	8.8098	8.87821
1_2_3	8	lnCPL_AS_mcgL	5	8.6137	8.71356
1_2_3	8	lnCPL_AS_mcgL	6	8.4609	8.51719
1_2_3	8	lnCPL_AS_mcgL	7	8.253	8.29918
1_2_3	8	lnCPL_AS_mcgL	8	8.0158	8.06577

1_2_3	8	lnCU_APAP_mcg	0	-1	-20

1_2_3	8	lnCU_AG_mcg	0	-1	-20

1_2_3	8	lnCU_AS_mcg	0	-1	-20


1_2_4	9	lnCPL_APAP_mcgL	0.167	8.35	8.63829
1_2_4	9	lnCPL_APAP_mcgL	0.333	8.7451	8.74626
1_2_4	9	lnCPL_APAP_mcgL	0.5	8.8069	8.72175
1_2_4	9	lnCPL_APAP_mcgL	0.75	8.8763	8.65874
1_2_4	9	lnCPL_APAP_mcgL	1	8.7903	8.59513
1_2_4	9	lnCPL_APAP_mcgL	1.5	8.6673	8.47496
1_2_4	9	lnCPL_APAP_mcgL	2	8.6161	8.35867
1_2_4	9	lnCPL_APAP_mcgL	3	8.304	8.12781
1_2_4	9	lnCPL_APAP_mcgL	4	8.074	7.89702
1_2_4	9	lnCPL_APAP_mcgL	6	7.3963	7.4351
1_2_4	9	lnCPL_APAP_mcgL	8	6.8522	6.97287
1_2_4	9	lnCPL_APAP_mcgL	10	-1	6.51044
1_2_4	9	lnCPL_APAP_mcgL	12	-1	6.04788

1_2_4	9	lnCPL_AG_mcgL	0.167	5.8435	5.95534
1_2_4	9	lnCPL_AG_mcgL	0.333	7.1066	7.12714
1_2_4	9	lnCPL_AG_mcgL	0.5	7.6009	7.64054
1_2_4	9	lnCPL_AG_mcgL	0.75	8.1519	8.03313
1_2_4	9	lnCPL_AG_mcgL	1	8.4163	8.242
1_2_4	9	lnCPL_AG_mcgL	1.5	8.499	8.44665
1_2_4	9	lnCPL_AG_mcgL	2	8.5487	8.53344
1_2_4	9	lnCPL_AG_mcgL	3	8.7355	8.56588
1_2_4	9	lnCPL_AG_mcgL	4	8.6179	8.50483
1_2_4	9	lnCPL_AG_mcgL	6	8.2079	8.2475
1_2_4	9	lnCPL_AG_mcgL	8	7.7142	7.89875
1_2_4	9	lnCPL_AG_mcgL	10	7.384	7.50369
1_2_4	9	lnCPL_AG_mcgL	12	-1	7.08262

1_2_4	9	lnCPL_AS_mcgL	0	-1	-20

1_2_4	9	lnCU_APAP_mcg	2	8.8039	8.97727
1_2_4	9	lnCU_APAP_mcg	4	9.3501	9.48896
1_2_4	9	lnCU_APAP_mcg	6	9.3673	9.71404
1_2_4	9	lnCU_APAP_mcg	8	9.9085	9.83356
1_2_4	9	lnCU_APAP_mcg	12	10.1346	9.94299
1_2_4	9	lnCU_APAP_mcg	24	10.1226	10.0049

1_2_4	9	lnCU_AG_mcg	2	11.4285	11.1274
1_2_4	9	lnCU_AG_mcg	4	12.1007	12.0781
1_2_4	9	lnCU_AG_mcg	6	12.3673	12.4984
1_2_4	9	lnCU_AG_mcg	8	12.4799	12.7237
1_2_4	9	lnCU_AG_mcg	12	12.6115	12.9318
1_2_4	9	lnCU_AG_mcg	24	12.6281	13.0506

1_2_4	9	lnCU_AS_mcg	0	-1	-20


1_2_5	10	lnCPL_APAP_mcgL	0.25	9.6989	9.81104
1_2_5	10	lnCPL_APAP_mcgL	0.5	9.7585	9.73839
1_2_5	10	lnCPL_APAP_mcgL	0.75	9.6486	9.62539
1_2_5	10	lnCPL_APAP_mcgL	1	9.5324	9.53741
1_2_5	10	lnCPL_APAP_mcgL	2	9.2686	9.24536
1_2_5	10	lnCPL_APAP_mcgL	3	9.0372	8.9612
1_2_5	10	lnCPL_APAP_mcgL	4	8.8291	8.67633
1_2_5	10	lnCPL_APAP_mcgL	6	8.4617	8.1048

1_2_5	10	lnCPL_AG_mcgL	0.25	7.2842	7.76963
1_2_5	10	lnCPL_AG_mcgL	0.5	9.1686	8.78006
1_2_5	10	lnCPL_AG_mcgL	0.75	9.4551	9.18754
1_2_5	10	lnCPL_AG_mcgL	1	9.6247	9.4046
1_2_5	10	lnCPL_AG_mcgL	2	9.9808	9.7195
1_2_5	10	lnCPL_AG_mcgL	3	9.9091	9.76489
1_2_5	10	lnCPL_AG_mcgL	4	9.7584	9.71021
1_2_5	10	lnCPL_AG_mcgL	6	9.3016	9.45228

1_2_5	10	lnCPL_AS_mcgL	0.25	7.5479	7.69338
1_2_5	10	lnCPL_AS_mcgL	0.5	8.4928	8.34567
1_2_5	10	lnCPL_AS_mcgL	0.75	8.5595	8.52409
1_2_5	10	lnCPL_AS_mcgL	1	8.5595	8.58914
1_2_5	10	lnCPL_AS_mcgL	2	8.5884	8.58968
1_2_5	10	lnCPL_AS_mcgL	3	8.4446	8.44743
1_2_5	10	lnCPL_AS_mcgL	4	8.261	8.24367
1_2_5	10	lnCPL_AS_mcgL	6	7.7043	7.75232

1_2_5	10	lnCU_APAP_mcg	0	-1	-20

1_2_5	10	lnCU_AG_mcg	0	-1	-20

1_2_5	10	lnCU_AS_mcg	0	-1	-20


