Level	Simulation	Output_Var	Time	Data	Prediction
1_1_3	3	lnCPL_AG_mcgL	3	10.0493	9.89088
1_1_3	3	lnCPL_AG_mcgL	4	9.926	9.85289
1_1_3	3	lnCPL_AG_mcgL	5	9.7817	9.74289
1_1_3	3	lnCPL_AG_mcgL	6	9.552	9.58878
1_1_3	3	lnCPL_AG_mcgL	8	9.1014	9.19875
1_1_3	3	lnCPL_AG_mcgL	10	8.6473	8.74077
1_1_3	3	lnCPL_AG_mcgL	12	-1	8.24015

1_1_3	3	lnCPL_AS_mcgL	0.5	8.317	8.35622
1_1_3	3	lnCPL_AS_mcgL	1	8.7968	8.75461
1_1_3	3	lnCPL_AS_mcgL	1.5	8.9727	8.88049
1_1_3	3	lnCPL_AS_mcgL	2	8.887	8.90981
1_1_3	3	lnCPL_AS_mcgL	3	8.7968	8.83824
1_1_3	3	lnCPL_AS_mcgL	4	8.539	8.6764
1_1_3	3	lnCPL_AS_mcgL	5	8.4138	8.46369
1_1_3	3	lnCPL_AS_mcgL	6	8.1712	8.21831
1_1_3	3	lnCPL_AS_mcgL	8	7.6798	7.66643
1_1_3	3	lnCPL_AS_mcgL	10	7.2098	7.06542
1_1_3	3	lnCPL_AS_mcgL	12	-1	6.43602

1_1_3	3	lnCU_APAP_mcg	0	-1	-20

1_1_3	3	lnCU_AG_mcg	0	-1	-20

1_1_3	3	lnCU_AS_mcg	0	-1	-20


1_1_4	4	lnCPL_APAP_mcgL	0.0732	7.0984	7.99765
1_1_4	4	lnCPL_APAP_mcgL	0.115	8.1017	8.45463
1_1_4	4	lnCPL_APAP_mcgL	0.151	8.6587	8.66968
1_1_4	4	lnCPL_APAP_mcgL	0.181	9.0009	8.78754
1_1_4	4	lnCPL_APAP_mcgL	0.227	9.278	8.90719
1_1_4	4	lnCPL_APAP_mcgL	0.321	9.2686	9.03509
1_1_4	4	lnCPL_APAP_mcgL	0.423	9.2399	9.09493
1_1_4	4	lnCPL_APAP_mcgL	0.486	9.1952	9.11239
1_1_4	4	lnCPL_APAP_mcgL	0.636	9.0312	9.12251
1_1_4	4	lnCPL_APAP_mcgL	0.817	8.9746	9.10154
1_1_4	4	lnCPL_APAP_mcgL	1	8.9052	9.06017
1_1_4	4	lnCPL_APAP_mcgL	1.25	8.7842	8.98543
1_1_4	4	lnCPL_APAP_mcgL	1.5	8.6759	8.89891
1_1_4	4	lnCPL_APAP_mcgL	2	8.5331	8.70924
1_1_4	4	lnCPL_APAP_mcgL	3	8.1691	8.30827
1_1_4	4	lnCPL_APAP_mcgL	4	7.779	7.90117
1_1_4	4	lnCPL_APAP_mcgL	5	7.4616	7.49289
1_1_4	4	lnCPL_APAP_mcgL	6	7.1778	7.08416

1_1_4	4	lnCPL_AG_mcgL	0	-1	-20

1_1_4	4	lnCPL_AS_mcgL	0	-1	-20

1_1_4	4	lnCU_APAP_mcg	0	-1	-20

1_1_4	4	lnCU_AG_mcg	0	-1	-20

1_1_4	4	lnCU_AS_mcg	0	-1	-20


1_1_5	5	lnCPL_APAP_mcgL	0.5	7.5756	7.5212
1_1_5	5	lnCPL_APAP_mcgL	1	7.8973	7.68893
1_1_5	5	lnCPL_APAP_mcgL	1.5	8.0359	7.67818
1_1_5	5	lnCPL_APAP_mcgL	2	7.9409	7.59555
1_1_5	5	lnCPL_APAP_mcgL	2.5	7.7536	7.47709
1_1_5	5	lnCPL_APAP_mcgL	3	7.5909	7.33914
1_1_5	5	lnCPL_APAP_mcgL	4	7.3395	7.03453
1_1_5	5	lnCPL_APAP_mcgL	6	6.6758	6.38618
1_1_5	5	lnCPL_APAP_mcgL	8	6.1654	5.7263
1_1_5	5	lnCPL_APAP_mcgL	10	-1	5.0645

1_1_5	5	lnCPL_AG_mcgL	0.5	5.7038	6.08006
1_1_5	5	lnCPL_AG_mcgL	1	7.6639	7.11964
1_1_5	5	lnCPL_AG_mcgL	1.5	8.149	7.58995
1_1_5	5	lnCPL_AG_mcgL	2	8.3687	7.84558
1_1_5	5	lnCPL_AG_mcgL	2.5	8.468	7.99119
1_1_5	5	lnCPL_AG_mcgL	3	8.5192	8.07128
1_1_5	5	lnCPL_AG_mcgL	4	8.4338	8.11581
1_1_5	5	lnCPL_AG_mcgL	6	8.052	7.96977
1_1_5	5	lnCPL_AG_mcgL	8	7.5549	7.67417
1_1_5	5	lnCPL_AG_mcgL	10	7.1624	7.30203

1_1_5	5	lnCPL_AS_mcgL	0.5	6.5539	6.70137
1_1_5	5	lnCPL_AS_mcgL	1	7.3524	7.25698
1_1_5	5	lnCPL_AS_mcgL	1.5	7.7098	7.48384
1_1_5	5	lnCPL_AS_mcgL	2	7.7579	7.5814
1_1_5	5	lnCPL_AS_mcgL	2.5	7.7007	7.60935
1_1_5	5	lnCPL_AS_mcgL	3	7.5909	7.59381
1_1_5	5	lnCPL_AS_mcgL	4	7.4384	7.4819
1_1_5	5	lnCPL_AS_mcgL	6	6.9177	7.08429
1_1_5	5	lnCPL_AS_mcgL	8	6.4489	6.57202
1_1_5	5	lnCPL_AS_mcgL	10	6.1841	6.00181

1_1_5	5	lnCU_APAP_mcg	0	-1	-20

1_1_5	5	lnCU_AG_mcg	0	-1	-20

1_1_5	5	lnCU_AS_mcg	0	-1	-20


1_2_1	6	lnCPL_APAP_mcgL	0.5	9.9942	9.89956
1_2_1	6	lnCPL_APAP_mcgL	1	9.8147	9.87938
1_2_1	6	lnCPL_APAP_mcgL	1.5	9.6291	9.76538
1_2_1	6	lnCPL_APAP_mcgL	2	9.488	9.62783
1_2_1	6	lnCPL_APAP_mcgL	3	9.2496	9.33548
1_2_1	6	lnCPL_APAP_mcgL	4	8.9708	9.03742
1_2_1	6	lnCPL_APAP_mcgL	5	8.6604	8.73727
1_2_1	6	lnCPL_APAP_mcgL	6	8.3825	8.43576
1_2_1	6	lnCPL_APAP_mcgL	7	8.197	8.13326
1_2_1	6	lnCPL_APAP_mcgL	8	7.9374	7.83001
1_2_1	6	lnCPL_APAP_mcgL	9	-1	7.52622
1_2_1	6	lnCPL_APAP_mcgL	10	-1	7.22201
1_2_1	6	lnCPL_APAP_mcgL	11	-1	6.91751
1_2_1	6	lnCPL_APAP_mcgL	12	-1	6.61278

1_2_1	6	lnCPL_AG_mcgL	0.5	8.3168	8.53418
1_2_1	6	lnCPL_AG_mcgL	1	9.4047	9.39499
1_2_1	6	lnCPL_AG_mcgL	1.5	9.6884	9.72916
1_2_1	6	lnCPL_AG_mcgL	2	9.8343	9.8763
1_2_1	6	lnCPL_AG_mcgL	3	9.8896	9.93791
1_2_1	6	lnCPL_AG_mcgL	4	9.8319	9.85902
1_2_1	6	lnCPL_AG_mcgL	5	9.6924	9.71071
1_2_1	6	lnCPL_AG_mcgL	6	9.5144	9.52081
1_2_1	6	lnCPL_AG_mcgL	7	9.2735	9.30327
1_2_1	6	lnCPL_AG_mcgL	8	9.0257	9.06624
1_2_1	6	lnCPL_AG_mcgL	9	8.8558	8.81489
1_2_1	6	lnCPL_AG_mcgL	10	8.7345	8.55271
1_2_1	6	lnCPL_AG_mcgL	11	-1	8.28218

1_2_1	6	lnCPL_AS_mcgL	0.5	8.4314	8.51764
1_2_1	6	lnCPL_AS_mcgL	1	8.9362	8.93699
1_2_1	6	lnCPL_AS_mcgL	1.5	9.0191	9.07973
1_2_1	6	lnCPL_AS_mcgL	2	8.9872	9.12438
1_2_1	6	lnCPL_AS_mcgL	3	8.9158	9.08145
1_2_1	6	lnCPL_AS_mcgL	4	8.7388	8.94712
1_2_1	6	lnCPL_AS_mcgL	5	8.5682	8.76161
1_2_1	6	lnCPL_AS_mcgL	6	8.3765	8.54345
1_2_1	6	lnCPL_AS_mcgL	7	8.204	8.30302
1_2_1	6	lnCPL_AS_mcgL	8	7.964	8.04673
1_2_1	6	lnCPL_AS_mcgL	9	7.7515	7.77882
1_2_1	6	lnCPL_AS_mcgL	10	7.5234	7.50224
1_2_1	6	lnCPL_AS_mcgL	11	-1	7.21909

1_2_1	6	lnCU_APAP_mcg	24	11.0144	10.9721

1_2_1	6	lnCU_AG_mcg	24	14.0271	14.3441

1_2_1	6	lnCU_AS_mcg	24	13.2422	13.2714


1_2_2	7	lnCPL_APAP_mcgL	0.25	8.3405	8.57733
1_2_2	7	lnCPL_APAP_mcgL	0.5	8.0456	8.98894
1_2_2	7	lnCPL_APAP_mcgL	1	8.5271	9.26537
1_2_2	7	lnCPL_APAP_mcgL	1.5	9.0607	9.33498
1_2_2	7	lnCPL_APAP_mcgL	2	9.0927	9.3189
1_2_2	7	lnCPL_APAP_mcgL	3	9.0466	9.16888
1_2_2	7	lnCPL_APAP_mcgL	4	8.8393	8.94734
1_2_2	7	lnCPL_APAP_mcgL	6	8.2188	8.4292
1_2_2	7	lnCPL_APAP_mcgL	8	7.5704	7.88014
1_2_2	7	lnCPL_APAP_mcgL	10	-1	7.32348
1_2_2	7	lnCPL_APAP_mcgL	12	-1	6.76471

1_2_2	7	lnCPL_AG_mcgL	0.25	6.2383	6.05775
1_2_2	7	lnCPL_AG_mcgL	0.5	6.9276	7.43471
1_2_2	7	lnCPL_AG_mcgL	1	8.1831	8.54334
1_2_2	7	lnCPL_AG_mcgL	1.5	8.7749	9.04892
1_2_2	7	lnCPL_AG_mcgL	2	9.1485	9.32581
1_2_2	7	lnCPL_AG_mcgL	3	9.5819	9.56915
1_2_2	7	lnCPL_AG_mcgL	4	9.705	9.61037
1_2_2	7	lnCPL_AG_mcgL	6	9.5956	9.42518
1_2_2	7	lnCPL_AG_mcgL	8	9.1788	9.07216
1_2_2	7	lnCPL_AG_mcgL	10	8.6945	8.63819
1_2_2	7	lnCPL_AG_mcgL	12	-1	8.15917

1_2_2	7	lnCPL_AS_mcgL	0.25	6.2383	6.34588
1_2_2	7	lnCPL_AS_mcgL	0.5	6.5482	7.16695
1_2_2	7	lnCPL_AS_mcgL	1	7.6917	7.83798
1_2_2	7	lnCPL_AS_mcgL	1.5	8.1577	8.14846
1_2_2	7	lnCPL_AS_mcgL	2	8.3939	8.31602
1_2_2	7	lnCPL_AS_mcgL	3	8.5773	8.44505
1_2_2	7	lnCPL_AS_mcgL	4	8.5679	8.43069
1_2_2	7	lnCPL_AS_mcgL	6	8.2242	8.19682
1_2_2	7	lnCPL_AS_mcgL	8	7.7187	7.82568
1_2_2	7	lnCPL_AS_mcgL	10	7.2226	7.38446
1_2_2	7	lnCPL_AS_mcgL	12	-1	6.9027

1_2_2	7	lnCU_APAP_mcg	0	-1	-20

1_2_2	7	lnCU_AG_mcg	0	-1	-20

1_2_2	7	lnCU_AS_mcg	0	-1	-20


1_2_3	8	lnCPL_APAP_mcgL	0.5	9.9184	10.1139
1_2_3	8	lnCPL_APAP_mcgL	1	9.8934	9.9043
1_2_3	8	lnCPL_APAP_mcgL	1.5	9.8092	9.76064
1_2_3	8	lnCPL_APAP_mcgL	2	9.6486	9.62212
1_2_3	8	lnCPL_APAP_mcgL	3	9.3147	9.34462
1_2_3	8	lnCPL_APAP_mcgL	4	9.0131	9.0654
1_2_3	8	lnCPL_APAP_mcgL	5	8.7323	8.78479
1_2_3	8	lnCPL_APAP_mcgL	6	8.4949	8.50312
1_2_3	8	lnCPL_APAP_mcgL	7	8.1719	8.22065
1_2_3	8	lnCPL_APAP_mcgL	8	8.0678	7.93757

1_2_3	8	lnCPL_AG_mcgL	0.5	8.8496	8.90767
1_2_3	8	lnCPL_AG_mcgL	1	9.6346	9.57734
1_2_3	8	lnCPL_AG_mcgL	1.5	9.9605	9.83245
1_2_3	8	lnCPL_AG_mcgL	2	10.0689	9.95131
1_2_3	8	lnCPL_AG_mcgL	3	10.0689	10.0145
1_2_3	8	lnCPL_AG_mcgL	4	9.9585	9.96352
1_2_3	8	lnCPL_AG_mcgL	5	9.8012	9.85114
1_2_3	8	lnCPL_AG_mcgL	6	9.6501	9.7
1_2_3	8	lnCPL_AG_mcgL	7	9.4602	9.52213
1_2_3	8	lnCPL_AG_mcgL	8	9.3075	9.32479

1_2_3	8	lnCPL_AS_mcgL	0.5	8.5855	8.72338
1_2_3	8	lnCPL_AS_mcgL	1	8.9833	8.96118
1_2_3	8	lnCPL_AS_mcgL	1.5	9.1311	9.04056
1_2_3	8	lnCPL_AS_mcgL	2	9.1195	9.05707
1_2_3	8	lnCPL_AS_mcgL	3	8.9737	8.98716
1_2_3	8	lnCPL_AS_mcgL	4	8.8098	8.83968
1_2_3	8	lnCPL_AS_mcgL	5	8.6137	8.64812
1_2_3	8	lnCPL_AS_mcgL	6	8.4609	8.42893
1_2_3	8	lnCPL_AS_mcgL	7	8.253	8.19131
1_2_3	8	lnCPL_AS_mcgL	8	8.0158	7.94097

1_2_3	8	lnCU_APAP_mcg	0	-1	-20

1_2_3	8	lnCU_AG_mcg	0	-1	-20

1_2_3	8	lnCU_AS_mcg	0	-1	-20


1_2_4	9	lnCPL_APAP_mcgL	0.167	8.35	8.74952
1_2_4	9	lnCPL_APAP_mcgL	0.333	8.7451	8.81855
1_2_4	9	lnCPL_APAP_mcgL	0.5	8.8069	8.7544
1_2_4	9	lnCPL_APAP_mcgL	0.75	8.8763	8.66483
1_2_4	9	lnCPL_APAP_mcgL	1	8.7903	8.59418
1_2_4	9	lnCPL_APAP_mcgL	1.5	8.6673	8.47382
1_2_4	9	lnCPL_APAP_mcgL	2	8.6161	8.35963
1_2_4	9	lnCPL_APAP_mcgL	3	8.304	8.13287
1_2_4	9	lnCPL_APAP_mcgL	4	8.074	7.90614
1_2_4	9	lnCPL_APAP_mcgL	6	7.3963	7.45241
1_2_4	9	lnCPL_APAP_mcgL	8	6.8522	6.99841
1_2_4	9	lnCPL_APAP_mcgL	10	-1	6.54425
1_2_4	9	lnCPL_APAP_mcgL	12	-1	6.08997

1_2_4	9	lnCPL_AG_mcgL	0.167	5.8435	5.79457
1_2_4	9	lnCPL_AG_mcgL	0.333	7.1066	7.03189
1_2_4	9	lnCPL_AG_mcgL	0.5	7.6009	7.58526
1_2_4	9	lnCPL_AG_mcgL	0.75	8.1519	8.02366
1_2_4	9	lnCPL_AG_mcgL	1	8.4163	8.26964
1_2_4	9	lnCPL_AG_mcgL	1.5	8.499	8.52726
1_2_4	9	lnCPL_AG_mcgL	2	8.5487	8.64589
1_2_4	9	lnCPL_AG_mcgL	3	8.7355	8.71055
1_2_4	9	lnCPL_AG_mcgL	4	8.6179	8.66545
1_2_4	9	lnCPL_AG_mcgL	6	8.2079	8.42566
1_2_4	9	lnCPL_AG_mcgL	8	7.7142	8.08801
1_2_4	9	lnCPL_AG_mcgL	10	7.384	7.7019
1_2_4	9	lnCPL_AG_mcgL	12	-1	7.28899

1_2_4	9	lnCPL_AS_mcgL	0	-1	-20

1_2_4	9	lnCU_APAP_mcg	2	8.8039	8.96422
1_2_4	9	lnCU_APAP_mcg	4	9.3501	9.46874
1_2_4	9	lnCU_APAP_mcg	6	9.3673	9.69327
1_2_4	9	lnCU_APAP_mcg	8	9.9085	9.81348
1_2_4	9	lnCU_APAP_mcg	12	10.1346	9.92466
1_2_4	9	lnCU_APAP_mcg	24	10.1226	9.98895

1_2_4	9	lnCU_AG_mcg	2	11.4285	11.1818
1_2_4	9	lnCU_AG_mcg	4	12.1007	12.1905
1_2_4	9	lnCU_AG_mcg	6	12.3673	12.6329
1_2_4	9	lnCU_AG_mcg	8	12.4799	12.8694
1_2_4	9	lnCU_AG_mcg	12	12.6115	13.0883
1_2_4	9	lnCU_AG_mcg	24	12.6281	13.2152

1_2_4	9	lnCU_AS_mcg	0	-1	-20


1_2_5	10	lnCPL_APAP_mcgL	0.25	9.6989	9.82914
1_2_5	10	lnCPL_APAP_mcgL	0.5	9.7585	9.71069
1_2_5	10	lnCPL_APAP_mcgL	0.75	9.6486	9.59483
1_2_5	10	lnCPL_APAP_mcgL	1	9.5324	9.50348
1_2_5	10	lnCPL_APAP_mcgL	2	9.2686	9.19107
1_2_5	10	lnCPL_APAP_mcgL	3	9.0372	8.88542
1_2_5	10	lnCPL_APAP_mcgL	4	8.8291	8.57885
1_2_5	10	lnCPL_APAP_mcgL	6	8.4617	7.96353

1_2_5	10	lnCPL_AG_mcgL	0.25	7.2842	7.73581
1_2_5	10	lnCPL_AG_mcgL	0.5	9.1686	8.73323
1_2_5	10	lnCPL_AG_mcgL	0.75	9.4551	9.1661
1_2_5	10	lnCPL_AG_mcgL	1	9.6247	9.41139
1_2_5	10	lnCPL_AG_mcgL	2	9.9808	9.79192
1_2_5	10	lnCPL_AG_mcgL	3	9.9091	9.85596
1_2_5	10	lnCPL_AG_mcgL	4	9.7584	9.80439
1_2_5	10	lnCPL_AG_mcgL	6	9.3016	9.53737

1_2_5	10	lnCPL_AS_mcgL	0.25	7.5479	7.86372
1_2_5	10	lnCPL_AS_mcgL	0.5	8.4928	8.27288
1_2_5	10	lnCPL_AS_mcgL	0.75	8.5595	8.42068
1_2_5	10	lnCPL_AS_mcgL	1	8.5595	8.49539
1_2_5	10	lnCPL_AS_mcgL	2	8.5884	8.56303
1_2_5	10	lnCPL_AS_mcgL	3	8.4446	8.47252
1_2_5	10	lnCPL_AS_mcgL	4	8.261	8.30639
1_2_5	10	lnCPL_AS_mcgL	6	7.7043	7.85798

1_2_5	10	lnCU_APAP_mcg	0	-1	-20

1_2_5	10	lnCU_AG_mcg	0	-1	-20

1_2_5	10	lnCU_AS_mcg	0	-1	-20


