Level	Simulation	Output_Var	Time	Data	Prediction
1_1_2	2	lnCPL_AG_mcgL	4	10.0871	9.96768
1_1_2	2	lnCPL_AG_mcgL	6	9.6304	9.6638
1_1_2	2	lnCPL_AG_mcgL	8	9.2425	9.25622

1_1_2	2	lnCPL_AS_mcgL	0.25	8.1743	8.07721
1_1_2	2	lnCPL_AS_mcgL	0.5	8.8166	8.66828
1_1_2	2	lnCPL_AS_mcgL	0.75	9.0136	8.89965
1_1_2	2	lnCPL_AS_mcgL	1	9.1653	9.01246
1_1_2	2	lnCPL_AS_mcgL	1.5	9.1427	9.09619
1_1_2	2	lnCPL_AS_mcgL	2	9.0802	9.09611
1_1_2	2	lnCPL_AS_mcgL	3	8.9097	8.98677
1_1_2	2	lnCPL_AS_mcgL	4	8.8052	8.80292
1_1_2	2	lnCPL_AS_mcgL	6	8.394	8.33009
1_1_2	2	lnCPL_AS_mcgL	8	7.9587	7.79134

1_1_2	2	lnCU_APAP_mcg	0.6	8.6878	8.7465
1_1_2	2	lnCU_APAP_mcg	1.6	9.7585	9.8312
1_1_2	2	lnCU_APAP_mcg	2.6	10.1999	10.2397
1_1_2	2	lnCU_APAP_mcg	3.6	10.44	10.4629
1_1_2	2	lnCU_APAP_mcg	4.6	10.5739	10.6018
1_1_2	2	lnCU_APAP_mcg	5.6	10.669	10.6938
1_1_2	2	lnCU_APAP_mcg	6.5	10.7277	10.7518
1_1_2	2	lnCU_APAP_mcg	7.5	10.7893	10.798
1_1_2	2	lnCU_APAP_mcg	8.5	10.8198	10.8309
1_1_2	2	lnCU_APAP_mcg	9.6	10.8532	10.8567
1_1_2	2	lnCU_APAP_mcg	10.5	10.8799	10.872
1_1_2	2	lnCU_APAP_mcg	11.5	10.9041	10.8847

1_1_2	2	lnCU_AG_mcg	0.6	10.7199	10.1853
1_1_2	2	lnCU_AG_mcg	1.6	12.3436	12.147
1_1_2	2	lnCU_AG_mcg	2.6	12.9835	12.8979
1_1_2	2	lnCU_AG_mcg	3.6	13.3256	13.3255
1_1_2	2	lnCU_AG_mcg	4.6	13.5523	13.6032
1_1_2	2	lnCU_AG_mcg	5.6	13.7181	13.795
1_1_2	2	lnCU_AG_mcg	6.5	13.8157	13.9203
1_1_2	2	lnCU_AG_mcg	7.5	13.8928	14.0235
1_1_2	2	lnCU_AG_mcg	8.5	13.9512	14.0999
1_1_2	2	lnCU_AG_mcg	9.6	14.0045	14.1617
1_1_2	2	lnCU_AG_mcg	10.5	14.038	14.1996
1_1_2	2	lnCU_AG_mcg	11.5	14.0671	14.2317

1_1_2	2	lnCU_AS_mcg	0.6	10.5596	10.0473
1_1_2	2	lnCU_AS_mcg	1.6	11.7824	11.6407
1_1_2	2	lnCU_AS_mcg	2.6	12.2527	12.2595
1_1_2	2	lnCU_AS_mcg	3.6	12.5145	12.6041
1_1_2	2	lnCU_AS_mcg	4.6	12.6987	12.8207
1_1_2	2	lnCU_AS_mcg	5.6	12.8421	12.9651
1_1_2	2	lnCU_AS_mcg	6.5	12.9312	13.0563
1_1_2	2	lnCU_AS_mcg	7.5	13.0026	13.129
1_1_2	2	lnCU_AS_mcg	8.5	13.0563	13.1809
1_1_2	2	lnCU_AS_mcg	9.6	13.1042	13.2215
1_1_2	2	lnCU_AS_mcg	10.5	13.1349	13.2456
1_1_2	2	lnCU_AS_mcg	11.5	13.1646	13.2655


1_1_3	3	lnCPL_APAP_mcgL	0.5	9.2797	9.49206
1_1_3	3	lnCPL_APAP_mcgL	1	9.4681	9.4623
1_1_3	3	lnCPL_APAP_mcgL	1.5	9.2923	9.3273
1_1_3	3	lnCPL_APAP_mcgL	2	9.0719	9.16741
1_1_3	3	lnCPL_APAP_mcgL	3	8.7246	8.83045
1_1_3	3	lnCPL_APAP_mcgL	4	8.3994	8.48893
1_1_3	3	lnCPL_APAP_mcgL	5	8.1881	8.14641
1_1_3	3	lnCPL_APAP_mcgL	6	7.892	7.80339
1_1_3	3	lnCPL_APAP_mcgL	8	7.3309	7.11647
1_1_3	3	lnCPL_APAP_mcgL	10	-1	6.42887
1_1_3	3	lnCPL_APAP_mcgL	12	-1	5.74092

1_1_3	3	lnCPL_AG_mcgL	0.5	8.3935	8.48667
1_1_3	3	lnCPL_AG_mcgL	1	9.3632	9.37772
1_1_3	3	lnCPL_AG_mcgL	1.5	9.8072	9.71883
1_1_3	3	lnCPL_AG_mcgL	2	9.982	9.87126
1_1_3	3	lnCPL_AG_mcgL	3	10.0493	9.94717
1_1_3	3	lnCPL_AG_mcgL	4	9.926	9.88548
1_1_3	3	lnCPL_AG_mcgL	5	9.7817	9.75453
1_1_3	3	lnCPL_AG_mcgL	6	9.552	9.58094
1_1_3	3	lnCPL_AG_mcgL	8	9.1014	9.15432
1_1_3	3	lnCPL_AG_mcgL	10	8.6473	8.66158
1_1_3	3	lnCPL_AG_mcgL	12	-1	8.12733

1_1_3	3	lnCPL_AS_mcgL	0.5	8.317	8.15436
1_1_3	3	lnCPL_AS_mcgL	1	8.7968	8.63137
1_1_3	3	lnCPL_AS_mcgL	1.5	8.9727	8.79434
1_1_3	3	lnCPL_AS_mcgL	2	8.887	8.85327
1_1_3	3	lnCPL_AS_mcgL	3	8.7968	8.83324
1_1_3	3	lnCPL_AS_mcgL	4	8.539	8.71713
1_1_3	3	lnCPL_AS_mcgL	5	8.4138	8.5461
1_1_3	3	lnCPL_AS_mcgL	6	8.1712	8.3391
1_1_3	3	lnCPL_AS_mcgL	8	7.6798	7.85555
1_1_3	3	lnCPL_AS_mcgL	10	7.2098	7.31286
1_1_3	3	lnCPL_AS_mcgL	12	-1	6.73277

1_1_3	3	lnCU_APAP_mcg	0	-1	-20

1_1_3	3	lnCU_AG_mcg	0	-1	-20

1_1_3	3	lnCU_AS_mcg	0	-1	-20


1_1_4	4	lnCPL_APAP_mcgL	0.0732	7.0984	7.89704
1_1_4	4	lnCPL_APAP_mcgL	0.115	8.1017	8.38494
1_1_4	4	lnCPL_APAP_mcgL	0.151	8.6587	8.62134
1_1_4	4	lnCPL_APAP_mcgL	0.181	9.0009	8.75366
1_1_4	4	lnCPL_APAP_mcgL	0.227	9.278	8.89062
1_1_4	4	lnCPL_APAP_mcgL	0.321	9.2686	9.04071
1_1_4	4	lnCPL_APAP_mcgL	0.423	9.2399	9.11289
1_1_4	4	lnCPL_APAP_mcgL	0.486	9.1952	9.13483
1_1_4	4	lnCPL_APAP_mcgL	0.636	9.0312	9.15125
1_1_4	4	lnCPL_APAP_mcgL	0.817	8.9746	9.13465
1_1_4	4	lnCPL_APAP_mcgL	1	8.9052	9.09652
1_1_4	4	lnCPL_APAP_mcgL	1.25	8.7842	9.02552
1_1_4	4	lnCPL_APAP_mcgL	1.5	8.6759	8.94243
1_1_4	4	lnCPL_APAP_mcgL	2	8.5331	8.75921
1_1_4	4	lnCPL_APAP_mcgL	3	8.1691	8.37045
1_1_4	4	lnCPL_APAP_mcgL	4	7.779	7.9749
1_1_4	4	lnCPL_APAP_mcgL	5	7.4616	7.5777
1_1_4	4	lnCPL_APAP_mcgL	6	7.1778	7.17973

1_1_4	4	lnCPL_AG_mcgL	0	-1	-20

1_1_4	4	lnCPL_AS_mcgL	0	-1	-20

1_1_4	4	lnCU_APAP_mcg	0	-1	-20

1_1_4	4	lnCU_AG_mcg	0	-1	-20

1_1_4	4	lnCU_AS_mcg	0	-1	-20


1_1_5	5	lnCPL_APAP_mcgL	0.5	7.5756	7.71869
1_1_5	5	lnCPL_APAP_mcgL	1	7.8973	7.8038
1_1_5	5	lnCPL_APAP_mcgL	1.5	8.0359	7.73617
1_1_5	5	lnCPL_APAP_mcgL	2	7.9409	7.61624
1_1_5	5	lnCPL_APAP_mcgL	2.5	7.7536	7.47456
1_1_5	5	lnCPL_APAP_mcgL	3	7.5909	7.32323
1_1_5	5	lnCPL_APAP_mcgL	4	7.3395	7.00971
1_1_5	5	lnCPL_APAP_mcgL	6	6.6758	6.37277
1_1_5	5	lnCPL_APAP_mcgL	8	6.1654	5.73411
1_1_5	5	lnCPL_APAP_mcgL	10	-1	5.09519

1_1_5	5	lnCPL_AG_mcgL	0.5	5.7038	6.26822
1_1_5	5	lnCPL_AG_mcgL	1	7.6639	7.29763
1_1_5	5	lnCPL_AG_mcgL	1.5	8.149	7.74928
1_1_5	5	lnCPL_AG_mcgL	2	8.3687	7.98691
1_1_5	5	lnCPL_AG_mcgL	2.5	8.468	8.1167
1_1_5	5	lnCPL_AG_mcgL	3	8.5192	8.18327
1_1_5	5	lnCPL_AG_mcgL	4	8.4338	8.2065
1_1_5	5	lnCPL_AG_mcgL	6	8.052	8.03171
1_1_5	5	lnCPL_AG_mcgL	8	7.5549	7.71568
1_1_5	5	lnCPL_AG_mcgL	10	7.1624	7.32627

1_1_5	5	lnCPL_AS_mcgL	0.5	6.5539	6.7068
1_1_5	5	lnCPL_AS_mcgL	1	7.3524	7.21306
1_1_5	5	lnCPL_AS_mcgL	1.5	7.7098	7.40143
1_1_5	5	lnCPL_AS_mcgL	2	7.7579	7.47296
1_1_5	5	lnCPL_AS_mcgL	2.5	7.7007	7.4841
1_1_5	5	lnCPL_AS_mcgL	3	7.5909	7.45823
1_1_5	5	lnCPL_AS_mcgL	4	7.4384	7.33801
1_1_5	5	lnCPL_AS_mcgL	6	6.9177	6.94814
1_1_5	5	lnCPL_AS_mcgL	8	6.4489	6.45654
1_1_5	5	lnCPL_AS_mcgL	10	6.1841	5.91159

1_1_5	5	lnCU_APAP_mcg	0	-1	-20

1_1_5	5	lnCU_AG_mcg	0	-1	-20

1_1_5	5	lnCU_AS_mcg	0	-1	-20


1_2_1	6	lnCPL_APAP_mcgL	0.5	9.9942	9.86479
1_2_1	6	lnCPL_APAP_mcgL	1	9.8147	9.87219
1_2_1	6	lnCPL_APAP_mcgL	1.5	9.6291	9.77362
1_2_1	6	lnCPL_APAP_mcgL	2	9.488	9.6456
1_2_1	6	lnCPL_APAP_mcgL	3	9.2496	9.36681
1_2_1	6	lnCPL_APAP_mcgL	4	8.9708	9.08154
1_2_1	6	lnCPL_APAP_mcgL	5	8.6604	8.79504
1_2_1	6	lnCPL_APAP_mcgL	6	8.3825	8.50806
1_2_1	6	lnCPL_APAP_mcgL	7	8.197	8.22076
1_2_1	6	lnCPL_APAP_mcgL	8	7.9374	7.93324
1_2_1	6	lnCPL_APAP_mcgL	9	-1	7.64556
1_2_1	6	lnCPL_APAP_mcgL	10	-1	7.35775
1_2_1	6	lnCPL_APAP_mcgL	11	-1	7.06984
1_2_1	6	lnCPL_APAP_mcgL	12	-1	6.78188

1_2_1	6	lnCPL_AG_mcgL	0.5	8.3168	8.30608
1_2_1	6	lnCPL_AG_mcgL	1	9.4047	9.21189
1_2_1	6	lnCPL_AG_mcgL	1.5	9.6884	9.59203
1_2_1	6	lnCPL_AG_mcgL	2	9.8343	9.77664
1_2_1	6	lnCPL_AG_mcgL	3	9.8896	9.89007
1_2_1	6	lnCPL_AG_mcgL	4	9.8319	9.84438
1_2_1	6	lnCPL_AG_mcgL	5	9.6924	9.72054
1_2_1	6	lnCPL_AG_mcgL	6	9.5144	9.55103
1_2_1	6	lnCPL_AG_mcgL	7	9.2735	9.35193
1_2_1	6	lnCPL_AG_mcgL	8	9.0257	9.13238
1_2_1	6	lnCPL_AG_mcgL	9	8.8558	8.89803
1_2_1	6	lnCPL_AG_mcgL	10	8.7345	8.65263
1_2_1	6	lnCPL_AG_mcgL	11	-1	8.3988

1_2_1	6	lnCPL_AS_mcgL	0.5	8.4314	8.53108
1_2_1	6	lnCPL_AS_mcgL	1	8.9362	8.97559
1_2_1	6	lnCPL_AS_mcgL	1.5	9.0191	9.10236
1_2_1	6	lnCPL_AS_mcgL	2	8.9872	9.12466
1_2_1	6	lnCPL_AS_mcgL	3	8.9158	9.03815
1_2_1	6	lnCPL_AS_mcgL	4	8.7388	8.8677
1_2_1	6	lnCPL_AS_mcgL	5	8.5682	8.65399
1_2_1	6	lnCPL_AS_mcgL	6	8.3765	8.41479
1_2_1	6	lnCPL_AS_mcgL	7	8.204	8.15958
1_2_1	6	lnCPL_AS_mcgL	8	7.964	7.89394
1_2_1	6	lnCPL_AS_mcgL	9	7.7515	7.62135
1_2_1	6	lnCPL_AS_mcgL	10	7.5234	7.34403
1_2_1	6	lnCPL_AS_mcgL	11	-1	7.06347

1_2_1	6	lnCU_APAP_mcg	24	11.0144	11.039

1_2_1	6	lnCU_AG_mcg	24	14.0271	14.3031

1_2_1	6	lnCU_AS_mcg	24	13.2422	13.3574


1_2_2	7	lnCPL_APAP_mcgL	0.25	8.3405	8.66531
1_2_2	7	lnCPL_APAP_mcgL	0.5	8.0456	8.96823
1_2_2	7	lnCPL_APAP_mcgL	1	8.5271	9.18836
1_2_2	7	lnCPL_APAP_mcgL	1.5	9.0607	9.22669
1_2_2	7	lnCPL_APAP_mcgL	2	9.0927	9.18479
1_2_2	7	lnCPL_APAP_mcgL	3	9.0466	8.98672
1_2_2	7	lnCPL_APAP_mcgL	4	8.8393	8.71679
1_2_2	7	lnCPL_APAP_mcgL	6	8.2188	8.09738
1_2_2	7	lnCPL_APAP_mcgL	8	7.5704	7.44312
1_2_2	7	lnCPL_APAP_mcgL	10	-1	6.77972
1_2_2	7	lnCPL_APAP_mcgL	12	-1	6.11378

1_2_2	7	lnCPL_AG_mcgL	0.25	6.2383	5.7118
1_2_2	7	lnCPL_AG_mcgL	0.5	6.9276	7.0019
1_2_2	7	lnCPL_AG_mcgL	1	8.1831	8.16313
1_2_2	7	lnCPL_AG_mcgL	1.5	8.7749	8.75649
1_2_2	7	lnCPL_AG_mcgL	2	9.1485	9.11638
1_2_2	7	lnCPL_AG_mcgL	3	9.5819	9.49552
1_2_2	7	lnCPL_AG_mcgL	4	9.705	9.63529
1_2_2	7	lnCPL_AG_mcgL	6	9.5956	9.56412
1_2_2	7	lnCPL_AG_mcgL	8	9.1788	9.24949
1_2_2	7	lnCPL_AG_mcgL	10	8.6945	8.80585
1_2_2	7	lnCPL_AG_mcgL	12	-1	8.28631

1_2_2	7	lnCPL_AS_mcgL	0.25	6.2383	6.02711
1_2_2	7	lnCPL_AS_mcgL	0.5	6.5482	7.07031
1_2_2	7	lnCPL_AS_mcgL	1	7.6917	7.86727
1_2_2	7	lnCPL_AS_mcgL	1.5	8.1577	8.21325
1_2_2	7	lnCPL_AS_mcgL	2	8.3939	8.39333
1_2_2	7	lnCPL_AS_mcgL	3	8.5773	8.52421
1_2_2	7	lnCPL_AS_mcgL	4	8.5679	8.49893
1_2_2	7	lnCPL_AS_mcgL	6	8.2242	8.22674
1_2_2	7	lnCPL_AS_mcgL	8	7.7187	7.80515
1_2_2	7	lnCPL_AS_mcgL	10	7.2226	7.30547
1_2_2	7	lnCPL_AS_mcgL	12	-1	6.75893

1_2_2	7	lnCU_APAP_mcg	0	-1	-20

1_2_2	7	lnCU_AG_mcg	0	-1	-20

1_2_2	7	lnCU_AS_mcg	0	-1	-20


1_2_3	8	lnCPL_APAP_mcgL	0.5	9.9184	9.83722
1_2_3	8	lnCPL_APAP_mcgL	1	9.8934	9.86209
1_2_3	8	lnCPL_APAP_mcgL	1.5	9.8092	9.76968
1_2_3	8	lnCPL_APAP_mcgL	2	9.6486	9.64296
1_2_3	8	lnCPL_APAP_mcgL	3	9.3147	9.36101
1_2_3	8	lnCPL_APAP_mcgL	4	9.0131	9.07011
1_2_3	8	lnCPL_APAP_mcgL	5	8.7323	8.77731
1_2_3	8	lnCPL_APAP_mcgL	6	8.4949	8.48373
1_2_3	8	lnCPL_APAP_mcgL	7	8.1719	8.18967
1_2_3	8	lnCPL_APAP_mcgL	8	8.0678	7.89526

1_2_3	8	lnCPL_AG_mcgL	0.5	8.8496	8.73361
1_2_3	8	lnCPL_AG_mcgL	1	9.6346	9.51575
1_2_3	8	lnCPL_AG_mcgL	1.5	9.9605	9.8064
1_2_3	8	lnCPL_AG_mcgL	2	10.0689	9.93267
1_2_3	8	lnCPL_AG_mcgL	3	10.0689	9.98773
1_2_3	8	lnCPL_AG_mcgL	4	9.9585	9.92171
1_2_3	8	lnCPL_AG_mcgL	5	9.8012	9.7929
1_2_3	8	lnCPL_AG_mcgL	6	9.6501	9.62495
1_2_3	8	lnCPL_AG_mcgL	7	9.4602	9.43028
1_2_3	8	lnCPL_AG_mcgL	8	9.3075	9.21628

1_2_3	8	lnCPL_AS_mcgL	0.5	8.5855	8.54857
1_2_3	8	lnCPL_AS_mcgL	1	8.9833	8.96584
1_2_3	8	lnCPL_AS_mcgL	1.5	9.1311	9.09909
1_2_3	8	lnCPL_AS_mcgL	2	9.1195	9.13079
1_2_3	8	lnCPL_AS_mcgL	3	8.9737	9.06043
1_2_3	8	lnCPL_AS_mcgL	4	8.8098	8.90177
1_2_3	8	lnCPL_AS_mcgL	5	8.6137	8.69628
1_2_3	8	lnCPL_AS_mcgL	6	8.4609	8.46237
1_2_3	8	lnCPL_AS_mcgL	7	8.253	8.21003
1_2_3	8	lnCPL_AS_mcgL	8	8.0158	7.94525

1_2_3	8	lnCU_APAP_mcg	0	-1	-20

1_2_3	8	lnCU_AG_mcg	0	-1	-20

1_2_3	8	lnCU_AS_mcg	0	-1	-20


1_2_4	9	lnCPL_APAP_mcgL	0.167	8.35	8.48035
1_2_4	9	lnCPL_APAP_mcgL	0.333	8.7451	8.63748
1_2_4	9	lnCPL_APAP_mcgL	0.5	8.8069	8.64967
1_2_4	9	lnCPL_APAP_mcgL	0.75	8.8763	8.61397
1_2_4	9	lnCPL_APAP_mcgL	1	8.7903	8.55897
1_2_4	9	lnCPL_APAP_mcgL	1.5	8.6673	8.43528
1_2_4	9	lnCPL_APAP_mcgL	2	8.6161	8.30814
1_2_4	9	lnCPL_APAP_mcgL	3	8.304	8.05289
1_2_4	9	lnCPL_APAP_mcgL	4	8.074	7.79735
1_2_4	9	lnCPL_APAP_mcgL	6	7.3963	7.28559
1_2_4	9	lnCPL_APAP_mcgL	8	6.8522	6.77326
1_2_4	9	lnCPL_APAP_mcgL	10	-1	6.26058
1_2_4	9	lnCPL_APAP_mcgL	12	-1	5.7477

1_2_4	9	lnCPL_AG_mcgL	0.167	5.8435	5.68632
1_2_4	9	lnCPL_AG_mcgL	0.333	7.1066	6.92113
1_2_4	9	lnCPL_AG_mcgL	0.5	7.6009	7.49606
1_2_4	9	lnCPL_AG_mcgL	0.75	8.1519	7.96391
1_2_4	9	lnCPL_AG_mcgL	1	8.4163	8.22898
1_2_4	9	lnCPL_AG_mcgL	1.5	8.499	8.50465
1_2_4	9	lnCPL_AG_mcgL	2	8.5487	8.63001
1_2_4	9	lnCPL_AG_mcgL	3	8.7355	8.70029
1_2_4	9	lnCPL_AG_mcgL	4	8.6179	8.65789
1_2_4	9	lnCPL_AG_mcgL	6	8.2079	8.41669
1_2_4	9	lnCPL_AG_mcgL	8	7.7142	8.06881
1_2_4	9	lnCPL_AG_mcgL	10	7.384	7.66444
1_2_4	9	lnCPL_AG_mcgL	12	-1	7.22612

1_2_4	9	lnCPL_AS_mcgL	0	-1	-20

1_2_4	9	lnCU_APAP_mcg	2	8.8039	8.95661
1_2_4	9	lnCU_APAP_mcg	4	9.3501	9.4643
1_2_4	9	lnCU_APAP_mcg	6	9.3673	9.67842
1_2_4	9	lnCU_APAP_mcg	8	9.9085	9.78772
1_2_4	9	lnCU_APAP_mcg	12	10.1346	9.88228
1_2_4	9	lnCU_APAP_mcg	24	10.1226	9.92924

1_2_4	9	lnCU_AG_mcg	2	11.4285	11.0199
1_2_4	9	lnCU_AG_mcg	4	12.1007	12.0446
1_2_4	9	lnCU_AG_mcg	6	12.3673	12.4914
1_2_4	9	lnCU_AG_mcg	8	12.4799	12.7284
1_2_4	9	lnCU_AG_mcg	12	12.6115	12.9433
1_2_4	9	lnCU_AG_mcg	24	12.6281	13.058

1_2_4	9	lnCU_AS_mcg	0	-1	-20


1_2_5	10	lnCPL_APAP_mcgL	0.25	9.6989	9.48659
1_2_5	10	lnCPL_APAP_mcgL	0.5	9.7585	9.59232
1_2_5	10	lnCPL_APAP_mcgL	0.75	9.6486	9.5633
1_2_5	10	lnCPL_APAP_mcgL	1	9.5324	9.50367
1_2_5	10	lnCPL_APAP_mcgL	2	9.2686	9.20212
1_2_5	10	lnCPL_APAP_mcgL	3	9.0372	8.88579
1_2_5	10	lnCPL_APAP_mcgL	4	8.8291	8.56758
1_2_5	10	lnCPL_APAP_mcgL	6	8.4617	7.92843

1_2_5	10	lnCPL_AG_mcgL	0.25	7.2842	7.78598
1_2_5	10	lnCPL_AG_mcgL	0.5	9.1686	8.8148
1_2_5	10	lnCPL_AG_mcgL	0.75	9.4551	9.23727
1_2_5	10	lnCPL_AG_mcgL	1	9.6247	9.45876
1_2_5	10	lnCPL_AG_mcgL	2	9.9808	9.74405
1_2_5	10	lnCPL_AG_mcgL	3	9.9091	9.74663
1_2_5	10	lnCPL_AG_mcgL	4	9.7584	9.64912
1_2_5	10	lnCPL_AG_mcgL	6	9.3016	9.30629

1_2_5	10	lnCPL_AS_mcgL	0.25	7.5479	7.65705
1_2_5	10	lnCPL_AS_mcgL	0.5	8.4928	8.26809
1_2_5	10	lnCPL_AS_mcgL	0.75	8.5595	8.5005
1_2_5	10	lnCPL_AS_mcgL	1	8.5595	8.60952
1_2_5	10	lnCPL_AS_mcgL	2	8.5884	8.66987
1_2_5	10	lnCPL_AS_mcgL	3	8.4446	8.53626
1_2_5	10	lnCPL_AS_mcgL	4	8.261	8.32814
1_2_5	10	lnCPL_AS_mcgL	6	7.7043	7.80677

1_2_5	10	lnCU_APAP_mcg	0	-1	-20

1_2_5	10	lnCU_AG_mcg	0	-1	-20

1_2_5	10	lnCU_AS_mcg	0	-1	-20


